Relative performance profile for SolverTime
Filter: within 1.0% of known optimal value and not failed
               sbbNC  couenneNCcbc  SHOTcpx1910  baronNC  aecpNC  bbbNCcbc  gurobi  scipNCsoplex  SHOTcbc1910  dicoptNC  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
1.066244          21             9            5       14       4         8      42            17            1        51          59        6           10         218            0
1.067536          21             9            5       14       4         8      42            17            1        51          59        6           10         218            0
1.068828          21             9            5       14       4         8      42            17            1        52          59        6           10         218            0
1.070123          21             9            5       14       4         8      42            17            1        52          59        6           10         218            0
1.071419          21             9            5       14       4         8      42            17            1        52          59        6           10         218            0
1.072716          21             9            5       15       4         8      42            17            1        52          59        6           10         218            0
1.074015          21             9            5       15       4         8      42            17            1        52          59        6           10         218            0
1.075316          21             9            5       15       4         8      43            17            1        52          59        6           10         218            0
1.076618          21             9            5       15       4         8      43            17            1        52          59        6           10         218            0
1.077922          21             9            5       15       4         8      44            17            1        52          59        6           10         218            0
1.079227          21             9            5       15       4         8      44            17            1        52          59        6           10         218            0
1.080534          21             9            5       15       4         8      44            17            1        52          59        6           10         218            0
1.081842          21             9            5       15       4         8      44            17            1        52          59        6           10         218            0
1.083152          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.084464          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.085777          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.087092          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.088409          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.089727          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.091046          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.092367          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.093690          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.095015          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.096341          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.097668          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.098998          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.100328          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.101661          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.102995          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.104331          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.105668          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.107007          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.108347          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.109690          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.111033          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.112379          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.113726          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.115075          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.116425          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.117777          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.119130          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.120486          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.121843          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.123201          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.124561          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.125923          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.127287          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.128652          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.130018          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.131387          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.132757          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.134129          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.135502          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.136877          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.138254          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.139632          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.141012          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.142394          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.143777          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.145162          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.146549          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.147938          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.149328          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.150720          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.152113          21             9            5       15       4         8      44            17            1        52          59        6           11         218            0
1.153508          21             9            5       15       4         8      44            17            1        52          60        6           11         218            0
1.154905          21             9            5       15       4         8      44            17            1        52          60        6           11         218            0
1.156304          21             9            5       15       4         8      44            17            1        52          60        6           11         218            0
1.157704          21             9            5       15       4         8      44            17            1        52          60        6           11         218            0
1.159106          21             9            5       15       4         8      44            17            1        52          60        6           11         218            0
1.160510          21             9            5       15       4         8      44            17            1        52          61        6           11         218            0
1.161915          21             9            5       15       4         8      44            17            1        52          61        6           11         218            0
1.163322          21             9            5       15       4         8      44            17            1        52          61        6           11         218            0
1.164731          21             9            5       15       4         8      44            17            1        52          61        6           11         218            0
1.166141          21             9            5       15       4         8      44            17            1        52          61        6           11         218            0
1.167553          21            10            5       15       4         8      44            17            1        52          61        6           11         218            0
1.168967          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.170383          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.171800          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.173219          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.174640          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.176062          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.177486          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.178912          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.180340          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.181769          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.183200          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.184633          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.186068          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.187504          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.188942          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.190382          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.191823          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.193267          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.194712          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.196158          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.197607          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.199057          21            10            5       16       4         8      44            17            1        52          61        6           11         218            0
1.200509          21            10            5       16       4         8      44            18            1        52          61        6           11         218            0
1.201963          21            10            5       16       4         8      44            18            1        52          61        6           11         218            0
1.203419          21            10            6       16       4         8      44            18            1        52          61        6           11         218            0
1.204876          21            10            6       16       4         8      44            18            1        52          61        6           11         218            0
1.206335          21            10            6       16       4         8      44            18            1        52          61        6           11         218            0
1.207796          21            10            6       16       4         8      44            18            1        52          61        6           12         218            0
1.209258          21            10            6       16       4         8      44            18            1        52          61        6           12         218            0
1.210723          21            10            6       16       4         8      44            18            1        52          61        6           12         218            0
1.212189          21            10            6       16       4         8      44            18            1        52          61        6           12         218            0
1.213657          21            10            6       16       4         8      44            18            1        52          61        6           12         218            0
1.215126          21            10            6       16       4         8      44            18            1        52          61        6           12         218            0
1.216598          21            10            6       16       4         8      44            18            1        52          61        6           13         218            0
1.218071          21            10            6       16       4         8      44            18            1        52          61        6           13         218            0
1.219546          21            10            6       16       4         8      44            18            1        52          61        6           13         218            0
1.221023          21            10            6       16       4         8      44            18            1        52          61        6           13         218            0
1.222502          21            10            6       16       4         8      44            18            1        52          61        6           13         218            0
1.223982          21            10            6       16       4         8      44            18            1        52          61        6           13         218            0
1.225464          21            10            6       16       4         8      44            18            1        52          61        6           13         218            0
1.226948          21            10            6       16       4         8      44            18            1        52          61        6           13         218            0
1.228434          21            10            6       16       4         8      44            18            1        52          61        6           13         218            0
1.229922          21            10            6       16       4         8      44            18            1        52          61        6           13         218            0
1.231411          21            10            6       16       4         8      44            18            1        52          61        6           13         218            0
1.232902          21            10            6       16       4         8      44            18            1        52          61        6           13         218            0
1.234395          21            10            6       16       4         8      44            18            1        52          61        6           13         218            0
1.235890          21            10            6       17       4         8      44            18            1        52          61        6           13         218            0
1.237387          21            10            6       17       4         8      44            18            1        52          61        6           14         218            0
1.238885          21            10            6       17       4         8      44            18            1        52          61        6           14         218            0
1.240385          21            10            6       17       4         8      44            18            1        52          61        6           14         218            0
1.241888          21            10            6       17       4         8      44            18            1        52          61        6           14         218            0
1.243391          21            10            6       17       4         8      44            18            1        52          61        6           14         218            0
1.244897          21            10            6       17       4         8      44            18            1        52          61        6           14         218            0
1.246405          21            10            6       17       4         8      45            18            1        52          61        6           14         218            0
1.247914          21            10            6       17       4         8      45            18            1        52          61        6           14         218            0
1.249425          21            10            6       17       4         8      45            18            1        52          61        6           14         218            0
1.250938          21            10            6       17       4         8      45            18            1        52          61        6           14         218            0
1.252453          21            10            6       17       4         8      45            18            1        52          61        6           14         218            0
1.253970          21            10            6       17       4         8      45            18            1        52          61        6           14         218            0
1.255488          21            10            6       17       4         8      45            18            1        52          61        6           14         218            0
1.257009          21            10            6       17       4         8      45            18            1        52          61        6           14         218            0
1.258531          21            10            6       17       4         8      45            18            1        52          61        6           14         218            0
1.260055          21            10            6       17       4         8      45            18            1        52          61        6           14         218            0
1.261581          21            10            6       17       4         8      45            18            1        52          61        6           14         218            0
1.263108          21            10            6       17       4         8      45            18            1        52          61        6           14         218            0
1.264638          21            10            6       17       4         8      45            18            1        53          61        6           14         218            0
1.266170          21            10            6       17       4         8      45            18            1        53          61        6           14         218            0
1.267703          21            10            6       17       4         8      45            18            1        53          61        6           14         218            0
1.269238          21            10            6       17       4         8      45            18            1        53          61        6           14         218            0
1.270775          21            10            6       17       4         8      45            18            1        53          61        6           14         218            0
1.272314          21            10            6       17       4         8      45            18            1        53          61        6           14         218            0
1.273855          22            10            6       17       4         8      45            18            1        53          61        6           14         218            0
1.275397          22            10            6       17       4         8      45            18            1        53          61        6           14         218            0
1.276942          22            10            6       17       4         8      45            18            1        53          61        6           14         218            0
1.278488          22            10            6       17       4         8      45            18            1        53          61        6           14         218            0
1.280036          22            10            6       17       4         8      45            18            1        53          61        6           14         218            0
1.281586          22            10            6       17       4         8      45            18            1        53          61        6           14         218            0
1.283138          22            10            6       17       4         8      45            18            1        53          61        6           14         218            0
1.284692          22            10            6       17       4         8      45            18            1        53          61        6           14         218            0
1.286248          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.287805          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.289365          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.290926          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.292490          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.294055          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.295622          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.297191          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.298762          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.300334          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.301909          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.303486          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.305064          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.306644          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.308227          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.309811          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.311397          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.312985          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.314575          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.316167          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.317761          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.319357          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.320954          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.322554          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.324156          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.325759          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.327365          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.328972          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.330581          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.332193          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.333806          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.335421          22            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.337038          23            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.338657          23            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.340278          23            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.341901          23            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.343526          23            10            6       17       4         8      45            18            1        53          61        6           15         218            0
1.345153          23            10            6       17       4         8      45            18            1        53          61        6           16         218            0
1.346782          23            10            6       17       4         8      45            18            1        53          61        6           16         218            0
1.348413          23            10            6       17       4         8      45            18            1        53          61        6           16         218            0
1.350046          23            10            6       17       4         8      45            18            1        53          61        6           16         218            0
1.351681          24            10            6       17       4         8      45            18            1        53          61        6           16         218            0
1.353318          24            10            6       17       4         8      45            18            1        53          61        6           16         218            0
