Absolute performance profile for SolverTime
Filter: within 0.102% of known optimal value and not failed
            sbbNC  couenneNCcbc  SHOTcpx1910  baronNC  aecpNC  bbbNCcbc  gurobi  scipNCsoplex  SHOTcbc1910  dicoptNC  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
17.751677      98            76          104      146      72        99     106           121           83        68         108       77          139         197            3
17.842686      98            76          104      146      72        99     106           121           83        68         108       77          139         197            3
17.933694      98            76          104      146      72        99     106           121           83        68         108       77          139         197            3
18.024703      98            76          104      146      72        99     106           121           83        68         109       77          139         197            3
18.115712      98            76          104      146      72        99     106           121           83        68         109       77          139         197            3
18.206720      98            76          104      146      72        99     106           122           83        68         109       77          139         197            3
18.297729      98            76          104      147      72        99     106           122           83        68         109       78          139         197            3
18.388737      98            76          104      147      72        99     106           122           83        68         109       78          139         197            3
18.479746      98            76          104      147      72        99     106           122           83        68         109       78          139         197            3
18.570755      98            76          104      147      72        99     106           122           83        68         109       78          139         197            3
18.661763      98            76          104      147      72        99     106           122           83        68         109       78          139         197            3
18.752772      98            76          104      147      72        99     106           122           83        68         109       78          139         197            3
18.843780      98            76          105      147      72        99     106           122           83        68         109       78          139         197            3
18.934789      98            76          105      147      72        99     106           122           83        68         109       78          139         197            3
19.025798      98            76          105      147      72        99     106           122           83        68         111       78          139         197            3
19.116806      98            76          106      147      72       100     106           122           83        68         111       78          139         197            3
19.207815      98            76          106      147      72       100     106           122           83        68         111       78          139         197            3
19.298823      98            76          106      147      72       100     106           122           83        68         111       78          139         197            3
19.389832      98            76          106      147      72       100     106           122           83        68         111       78          139         197            3
19.480841      98            76          106      147      72       100     106           122           83        68         111       78          139         197            3
19.571849      99            76          106      147      72       101     106           122           83        68         111       78          139         197            3
19.662858      99            76          106      147      72       101     106           122           83        68         111       78          139         197            3
19.753866      99            76          106      147      72       101     106           122           83        68         111       78          139         197            3
19.844875      99            76          106      147      72       101     106           122           83        68         111       79          139         197            3
19.935884      99            76          106      147      72       101     106           122           83        68         111       79          139         197            3
20.026892      99            76          106      147      72       101     106           122           84        68         112       79          139         198            3
20.117901      99            76          107      147      72       101     106           122           84        68         112       79          139         198            3
20.208909      99            76          107      147      72       101     106           122           84        68         112       79          139         198            3
20.299918      99            76          107      147      72       101     107           122           84        68         112       79          140         198            3
20.390927      99            76          107      147      72       101     107           122           84        68         112       79          140         198            3
20.481935      99            76          107      147      72       101     107           122           84        68         112       79          140         198            3
20.572944      99            76          107      147      72       101     107           122           84        68         112       79          140         198            3
20.663952      99            76          108      147      72       101     107           122           84        68         112       79          140         198            3
20.754961      99            76          108      147      72       101     107           122           84        68         112       79          140         198            3
20.845970      99            76          108      147      72       101     107           122           84        68         112       79          140         198            3
20.936978     100            76          109      147      73       101     107           122           84        68         112       79          140         199            3
21.027987     100            76          109      147      73       101     107           122           84        68         113       79          140         199            3
21.118995     100            76          109      147      73       101     107           122           84        68         113       79          140         199            3
21.210004     100            76          109      147      73       101     107           122           84        68         113       79          140         199            3
21.301013     100            76          109      147      73       101     107           122           84        68         113       79          140         199            3
21.392021     100            76          109      147      73       101     107           122           84        68         113       79          140         199            3
21.483030     100            76          109      147      73       101     107           123           84        68         113       79          140         200            3
21.574038     101            76          109      148      73       101     107           123           84        68         113       79          140         201            3
21.665047     101            76          109      148      74       101     107           123           84        68         113       79          140         201            3
21.756056     101            76          109      148      74       101     107           123           85        68         113       79          140         201            3
21.847064     101            76          109      148      74       101     107           123           85        68         113       79          140         201            3
21.938073     101            76          109      148      74       101     107           123           85        68         113       79          140         201            3
22.029081     101            76          109      148      74       101     107           123           85        68         113       79          140         201            3
22.120090     101            76          109      148      74       101     107           123           85        68         113       79          140         201            3
22.211099     101            76          110      148      74       101     107           123           85        68         113       79          140         201            3
22.302107     101            76          110      149      74       101     107           123           85        68         113       80          140         201            3
22.393116     101            76          110      149      74       101     107           124           85        68         113       80          140         201            3
22.484124     101            76          110      149      74       101     107           124           85        68         113       81          140         201            3
22.575133     101            76          110      149      74       101     107           124           85        68         113       81          141         201            3
22.666142     101            76          110      149      74       102     107           124           85        68         113       81          141         201            3
22.757150     101            77          110      149      74       102     107           124           85        68         113       81          141         201            3
22.848159     101            77          110      149      74       102     107           124           86        68         113       81          141         201            3
22.939167     101            77          110      149      74       102     107           124           86        68         113       81          141         201            3
23.030176     101            77          110      149      74       102     107           124           86        68         114       81          141         201            3
23.121185     101            77          110      149      74       102     107           124           86        68         114       81          141         201            3
