Relative performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
               sbbNC  couenneNCcbc  SHOTcpx1910  baronNC  aecpNC  bbbNCcbc  gurobi  scipNCsoplex  SHOTcbc1910  dicoptNC  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
1.212215           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.213683           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.215153           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.216624           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.218098           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.219573           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.221050           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.222529           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.224009           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.225492           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.226976           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.228462           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.229950           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.231439           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.232931           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.234424           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.235919           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.237416           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.238915           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.240415           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.241917           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.243421           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.244927           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.246435           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.247945           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.249456           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.250969           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.252484           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.254001           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
