Relative performance profile for SolverTime
Filter: within 0.102% of known optimal value and not failed
               sbbNC  couenneNCcbc  SHOTcpx1910  baronNC  aecpNC  bbbNCcbc  gurobi  scipNCsoplex  SHOTcbc1910  dicoptNC  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
1.337038          26             9            4       20       4         7      55            20            1        38          64        6           25         217            0
1.338657          26             9            4       20       4         7      55            20            1        38          64        6           25         217            0
1.340278          26             9            4       20       4         7      55            20            1        38          64        6           25         217            0
1.341901          26             9            4       20       4         7      55            20            1        38          64        6           25         217            0
1.343526          26             9            4       20       4         7      55            20            1        38          64        6           25         217            0
1.345153          26             9            4       20       4         7      55            20            1        38          64        6           26         217            0
1.346782          26             9            4       20       4         7      55            20            1        38          64        6           26         217            0
1.348413          26             9            4       20       4         7      55            20            1        38          64        6           26         217            0
1.350046          26             9            4       20       4         7      55            20            1        38          64        6           26         217            0
1.351681          27             9            4       20       4         7      55            20            1        38          64        6           26         217            0
1.353318          27             9            4       20       4         7      55            20            1        38          64        6           26         217            0
