Absolute performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
            SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
37.550492                82               102           70                  94         102           70
37.641495                82               102           70                  94         102           70
37.732499                82               102           71                  94         102           71
37.823502                82               102           71                  94         102           71
37.914506                82               102           71                  94         102           71
38.005509                82               102           71                  94         102           71
38.096512                82               102           71                  95         102           71
38.187516                82               102           71                  95         102           71
38.278519                82               102           71                  95         102           71
38.369523                82               102           71                  95         102           71
38.460526                82               102           71                  95         102           71
38.551529                82               102           71                  95         102           71
38.642533                82               102           71                  95         102           71
38.733536                82               102           71                  95         102           71
38.824540                82               102           71                  95         102           71
38.915543                82               102           71                  95         102           71
39.006546                82               102           71                  95         102           71
39.097550                82               102           71                  95         102           71
39.188553                82               102           71                  95         102           71
39.279556                82               102           71                  95         102           71
