Absolute performance profile for SolverTime
Filter: within 1.0% of known optimal value and not failed
            SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
28.762561               108                77          119                  91         122           73
28.853466               108                77          119                  91         122           73
28.944371               108                77          119                  91         122           73
29.035275               108                77          119                  91         122           73
29.126180               108                77          119                  91         122           73
29.217085               108                77          119                  91         122           73
29.307990               108                77          119                  91         122           73
29.398895               108                77          119                  91         122           73
29.489800               108                77          119                  91         122           73
29.580705               108                77          119                  91         122           73
29.671610               108                77          119                  91         122           73
29.762515               108                77          119                  91         122           73
29.853420               108                77          119                  91         122           73
29.944325               108                77          119                  91         122           73
30.035230               108                77          119                  91         122           73
30.126135               109                77          119                  91         123           73
30.217040               109                77          119                  91         123           73
30.307945               109                77          119                  91         123           73
30.398850               109                77          119                  91         123           73
30.489755               109                77          119                  91         123           73
30.580659               109                77          119                  91         123           73
30.671564               109                77          119                  91         123           73
30.762469               109                77          119                  91         123           73
30.853374               109                77          119                  91         123           73
30.944279               109                77          119                  91         123           73
31.035184               109                77          120                  91         123           73
31.126089               109                77          120                  91         123           73
31.216994               109                77          120                  91         123           73
31.307899               109                77          120                  91         123           73
31.398804               109                77          121                  91         123           74
31.489709               109                77          121                  91         123           74
31.580614               109                77          121                  91         123           74
31.671519               109                77          121                  91         123           74
31.762424               109                77          121                  91         123           74
31.853329               109                77          121                  91         123           74
31.944234               109                77          121                  91         123           74
32.035139               109                77          122                  91         123           75
32.126043               109                77          122                  91         123           75
32.216948               109                77          122                  91         123           75
32.307853               109                77          122                  91         123           75
32.398758               109                77          122                  91         123           75
32.489663               109                77          122                  91         123           75
32.580568               109                77          122                  91         123           75
32.671473               109                77          122                  91         123           75
32.762378               109                77          122                  91         123           75
32.853283               109                77          122                  91         123           75
32.944188               109                77          122                  91         123           75
33.035093               109                77          122                  91         123           75
33.125998               109                77          122                  91         123           75
33.216903               109                77          122                  91         123           75
33.307808               109                77          122                  91         123           75
33.398713               109                77          122                  91         123           75
33.489618               109                77          122                  91         123           75
33.580523               109                77          122                  91         123           75
33.671427               109                77          122                  91         123           75
33.762332               109                77          122                  91         123           75
33.853237               109                77          122                  91         123           75
33.944142               109                77          122                  91         123           75
34.035047               109                77          122                  91         123           75
34.125952               109                77          122                  91         123           75
34.216857               109                77          122                  91         123           75
34.307762               109                77          122                  91         123           75
34.398667               109                77          122                  91         123           75
34.489572               109                77          122                  91         123           75
34.580477               109                77          122                  91         123           75
34.671382               109                77          122                  91         123           75
34.762287               109                77          122                  91         123           75
34.853192               109                77          122                  91         123           75
34.944097               109                77          122                  91         123           75
35.035002               109                77          122                  91         123           75
35.125907               109                77          122                  91         123           75
35.216811               109                77          122                  91         123           75
35.307716               109                77          122                  91         123           75
35.398621               109                77          122                  91         123           75
35.489526               109                77          122                  91         123           75
35.580431               109                77          122                  91         123           75
35.671336               109                77          122                  91         123           75
35.762241               109                77          122                  91         123           75
35.853146               109                77          122                  91         123           75
35.944051               109                77          122                  91         123           75
36.034956               109                77          122                  91         123           75
36.125861               109                77          122                  91         123           75
36.216766               109                77          122                  91         123           75
36.307671               109                77          122                  91         123           75
36.398576               109                77          122                  91         123           75
36.489481               109                77          122                  91         123           75
36.580386               109                77          122                  91         123           75
36.671291               109                77          122                  91         123           75
36.762196               109                77          122                  91         123           75
36.853100               109                77          122                  91         123           75
36.944005               109                77          122                  91         123           75
37.034910               109                77          122                  91         123           75
37.125815               109                77          122                  91         123           75
37.216720               109                77          122                  91         123           75
37.307625               109                77          122                  91         123           75
37.398530               109                77          122                  91         123           75
37.489435               109                77          122                  91         123           75
37.580340               109                77          122                  91         123           75
37.671245               109                77          122                  91         123           75
37.762150               109                77          122                  91         123           75
37.853055               109                77          122                  91         123           75
37.943960               109                77          122                  91         123           75
38.034865               109                77          122                  91         123           75
38.125770               109                77          122                  91         123           75
38.216675               109                77          122                  91         123           75
38.307580               109                77          122                  91         123           75
38.398484               109                77          122                  91         123           75
38.489389               109                77          122                  91         123           75
38.580294               109                77          122                  91         123           75
38.671199               109                77          122                  91         123           75
38.762104               109                77          122                  91         123           75
38.853009               109                77          122                  91         123           75
38.943914               109                77          122                  91         123           75
39.034819               109                77          122                  91         123           75
39.125724               109                77          122                  91         123           75
39.216629               109                77          122                  91         123           75
