Absolute performance profile for Gap
Filter: no fail
          SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
0.054405              105                61          111                  67         112           60
0.054605              105                61          111                  67         112           60
0.054805              105                61          111                  67         112           60
0.055006              105                61          111                  67         112           60
0.055206              105                61          111                  67         112           60
0.055406              105                61          111                  67         112           60
0.055606              105                61          111                  67         112           60
0.055806              105                61          111                  67         112           60
0.056006              105                61          111                  67         112           60
0.056206              105                61          111                  67         112           60
0.056406              105                61          111                  67         112           60
0.056606              105                61          111                  67         112           60
0.056806              105                61          111                  67         112           60
0.057006              105                61          111                  67         112           60
0.057206              105                61          111                  67         112           60
0.057406              105                61          111                  67         112           60
0.057606              105                61          111                  67         112           60
0.057806              105                61          111                  67         112           60
0.058006              105                61          111                  67         112           60
0.058206              105                61          111                  67         112           60
0.058406              105                61          111                  67         112           60
0.058606              105                61          111                  67         112           60
0.058806              105                61          111                  67         112           60
0.059006              105                61          111                  67         112           60
0.059206              105                61          111                  67         112           60
0.059406              105                61          111                  67         112           60
0.059606              105                61          111                  67         112           60
0.059806              105                61          111                  67         112           60
0.060006              105                61          111                  67         112           60
0.060206              105                61          111                  67         112           60
0.060406              105                61          111                  67         112           60
0.060606              105                61          111                  67         112           60
0.060806              105                61          111                  67         112           60
0.061006              105                61          111                  67         112           60
0.061206              105                61          111                  67         112           60
0.061406              105                61          111                  67         112           60
0.061606              105                61          111                  67         112           60
0.061806              105                61          111                  67         112           60
0.062006              105                61          111                  67         112           60
0.062206              105                61          111                  67         112           60
0.062406              105                61          111                  67         112           60
0.062606              105                61          111                  67         112           60
0.062806              105                61          111                  67         112           60
0.063006              105                61          111                  67         112           60
0.063206              105                61          111                  67         112           60
0.063406              105                61          111                  67         112           60
0.063606              105                61          111                  67         112           60
0.063806              105                61          111                  67         112           60
0.064006              105                61          111                  67         112           60
0.064206              105                61          111                  67         112           60
0.064406              105                61          111                  67         112           60
0.064606              105                61          111                  67         112           60
0.064806              105                61          111                  67         112           60
0.065007              105                61          111                  67         112           60
0.065207              105                61          111                  67         112           60
0.065407              105                61          111                  67         112           60
0.065607              105                61          111                  67         112           60
0.065807              105                61          111                  67         112           60
0.066007              105                61          111                  67         112           60
0.066207              105                61          112                  67         113           60
0.066407              105                61          112                  67         113           60
0.066607              105                61          112                  67         113           60
0.066807              106                61          112                  67         113           60
0.067007              106                61          112                  67         113           60
0.067207              106                61          112                  67         113           60
0.067407              106                61          112                  67         113           60
0.067607              106                61          112                  67         113           60
0.067807              106                61          112                  67         113           60
0.068007              106                61          112                  67         113           60
0.068207              106                61          112                  67         113           60
0.068407              106                61          112                  67         113           60
0.068607              106                61          112                  67         113           60
0.068807              106                61          112                  67         113           60
0.069007              106                61          112                  67         113           60
0.069207              106                61          112                  67         113           60
0.069407              106                61          112                  67         113           60
0.069607              106                61          112                  67         113           60
0.069807              106                61          112                  67         113           60
0.070007              106                61          112                  67         113           60
0.070207              106                61          112                  67         113           60
0.070407              106                61          112                  67         113           60
0.070607              107                62          113                  68         114           61
0.070807              107                62          113                  68         114           61
0.071007              107                62          113                  68         114           61
0.071207              107                62          113                  68         114           61
0.071407              107                62          113                  68         114           61
0.071607              107                62          113                  68         114           61
0.071807              107                62          113                  68         114           61
0.072007              107                62          113                  68         114           61
0.072207              107                62          113                  68         114           61
0.072407              107                62          113                  68         114           61
0.072607              107                62          113                  68         114           61
0.072807              107                62          113                  68         114           61
0.073007              107                62          113                  68         114           61
0.073207              107                62          113                  68         114           61
0.073407              107                62          113                  68         114           61
0.073607              107                62          113                  68         114           61
0.073807              107                62          113                  68         114           61
0.074007              107                62          113                  68         114           61
0.074207              107                62          113                  68         114           61
0.074407              107                62          113                  68         114           61
0.074607              107                62          113                  68         114           61
0.074807              107                62          113                  68         114           61
0.075008              108                62          114                  68         115           61
0.075208              108                62          114                  68         115           61
0.075408              108                62          114                  68         115           61
0.075608              108                62          114                  68         115           61
0.075808              108                62          114                  68         115           61
0.076008              108                62          114                  68         115           61
0.076208              108                62          114                  68         115           61
0.076408              108                62          114                  68         115           61
0.076608              108                62          114                  68         115           61
0.076808              108                62          114                  68         115           61
0.077008              108                62          114                  68         115           61
0.077208              108                62          114                  68         115           61
0.077408              108                62          114                  68         115           61
0.077608              108                62          114                  68         115           61
0.077808              108                62          114                  68         115           61
0.078008              108                62          114                  68         115           61
0.078208              108                62          114                  68         115           61
0.078408              108                62          114                  68         115           61
0.078608              108                62          114                  68         115           61
0.078808              108                62          114                  68         115           61
0.079008              108                62          114                  68         115           61
0.079208              108                62          114                  68         115           61
0.079408              108                62          114                  68         115           61
0.079608              108                62          114                  68         115           61
0.079808              108                62          114                  68         115           61
0.080008              108                62          114                  68         115           61
0.080208              108                62          114                  68         115           61
0.080408              108                62          114                  68         115           61
0.080608              108                62          114                  68         115           61
0.080808              108                62          114                  68         115           61
0.081008              108                62          114                  68         115           61
0.081208              108                62          114                  68         115           61
0.081408              108                62          114                  68         115           61
0.081608              108                62          114                  68         115           61
0.081808              108                62          114                  68         115           61
0.082008              108                62          114                  68         115           61
0.082208              109                63          114                  68         115           62
0.082408              109                63          114                  68         115           62
0.082608              109                63          114                  68         115           62
0.082808              109                63          114                  68         115           62
0.083008              109                63          114                  68         115           62
0.083208              109                63          114                  68         115           62
0.083408              110                64          114                  69         116           62
0.083608              110                64          114                  69         116           62
0.083808              110                64          114                  69         116           62
0.084008              110                64          115                  69         116           63
0.084208              110                64          115                  69         116           63
0.084408              110                64          115                  69         116           63
0.084608              110                64          115                  69         116           63
0.084808              110                64          115                  69         116           63
