Absolute performance profile for SolverTime
Filter: gap <= 0.102% and not failed
            SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
13.113933                65                36           62                  40          71           28
13.145445                65                36           62                  40          71           28
13.176956                65                36           62                  40          71           28
13.208468                65                36           62                  40          71           28
13.239980                65                36           62                  41          72           28
13.271491                65                36           62                  41          72           28
13.303003                66                36           63                  41          72           29
13.334515                66                36           63                  41          72           29
13.366026                67                36           63                  41          72           29
13.397538                67                36           63                  41          72           29
13.429050                67                36           63                  41          72           29
13.460561                67                37           63                  41          72           29
13.492073                67                37           63                  41          72           29
13.523585                67                37           63                  42          73           29
13.555096                67                37           63                  42          73           29
13.586608                67                37           63                  42          73           29
13.618119                67                37           63                  42          73           29
