Relative performance profile for SolverTime
Filter: within 10.0% of known optimal value and not failed
              aecp.1  aoa.0  baron  boa.1  dicopt.1  minotaur.0  sbb.1  scip.1  shot.1  virt. best  virt. worst
1.496475           2    217     45      6        27         113     24      70     133         358            0
1.498373           2    217     45      6        27         113     24      70     133         358            0
1.500273           2    217     45      7        27         114     24      70     133         358            0
1.502176           2    217     45      7        27         114     24      70     133         358            0
1.504082           2    217     45      7        27         114     24      70     133         358            0
1.505990           2    217     45      7        27         115     24      70     133         358            0
1.507900           2    217     45      7        27         115     24      70     133         358            0
1.509813           2    217     45      7        27         115     24      70     134         358            0
1.511728           2    218     45      7        27         115     24      70     134         358            0
1.513645           2    218     45      7        27         115     24      70     134         358            0
1.515565           2    218     45      7        27         115     24      70     135         358            0
1.517488           2    218     45      7        27         115     24      70     137         358            0
1.519413           2    218     45      7        27         115     24      70     137         358            0
1.521340           2    219     45      7        27         116     24      71     137         358            0
1.523270           2    220     45      7        27         116     24      71     137         358            0
1.525202           2    220     45      7        27         116     24      71     137         358            0
1.527137           2    220     45      7        27         116     24      71     137         358            0
1.529074           2    220     45      7        27         116     24      71     137         358            0
1.531013           2    220     45      7        27         116     24      71     137         358            0
1.532955           2    220     45      7        27         116     25      71     137         358            0
1.534900           2    220     45      7        28         116     25      71     137         358            0
1.536847           2    220     45      7        28         116     25      71     137         358            0
1.538796           3    220     45      7        28         116     25      71     137         358            0
1.540748           3    221     45      7        28         117     25      71     137         358            0
1.542702           3    221     45      7        28         117     25      71     137         358            0
1.544659           3    221     45      7        28         117     25      71     137         358            0
1.546618           3    222     45      7        28         117     25      71     137         358            0
1.548580           3    222     45      7        28         117     25      71     137         358            0
1.550545           3    222     45      7        28         117     25      71     137         358            0
1.552511           3    222     45      7        28         118     25      71     137         358            0
1.554481           3    222     45      7        28         119     25      71     137         358            0
1.556452           3    222     46      7        28         119     25      71     137         358            0
1.558427           3    222     46      7        28         119     25      71     137         358            0
1.560404           3    223     46      7        28         120     25      71     137         358            0
1.562383           3    223     46      7        28         120     25      71     137         358            0
1.564365           3    224     46      7        28         120     25      71     137         358            0
1.566349           3    225     46      7        28         120     25      71     137         358            0
1.568336           3    225     47      7        28         120     25      71     137         358            0
1.570325           3    225     47      7        28         120     25      71     137         358            0
1.572317           3    225     47      7        28         121     25      71     137         358            0
1.574311           3    225     47      7        28         121     25      71     137         358            0
1.576308           3    225     47      7        28         121     25      71     137         358            0
1.578308           3    225     47      7        28         121     25      71     137         358            0
1.580310           3    225     47      7        28         121     25      71     137         358            0
1.582314           3    225     47      7        28         121     25      71     137         358            0
1.584322           3    225     47      7        28         121     25      71     137         358            0
1.586331           3    225     47      7        28         121     25      71     137         358            0
1.588343           3    226     47      7        28         121     25      71     137         358            0
1.590358           3    226     47      7        28         121     25      71     137         358            0
1.592375           3    226     47      7        28         121     25      71     137         358            0
1.594395           3    226     47      7        28         121     25      71     137         358            0
1.596418           3    226     47      7        28         121     25      71     137         358            0
1.598443           3    226     47      7        28         121     25      71     137         358            0
1.600470           3    226     47      8        28         121     25      71     137         358            0
1.602500           3    227     47      8        28         122     25      71     137         358            0
1.604533           3    227     48      8        28         122     25      71     137         358            0
1.606568           3    227     48      8        28         122     25      71     137         358            0
