Absolute performance profile for SolverTime
Filter: within 1.0% of known optimal value and not failed
            Scb2804m  boaos  scip  virt. best  virt. worst
28.823078        237    170   255         276          161
28.923141        237    170   255         276          161
29.023203        237    170   255         276          161
29.123266        237    170   255         276          161
29.223329        237    170   255         276          161
29.323392        237    170   255         276          161
29.423455        237    170   255         276          161
29.523517        237    170   255         276          161
29.623580        237    170   255         276          161
29.723643        237    170   256         277          161
29.823706        237    170   256         277          161
29.923768        237    170   256         277          161
30.023831        237    170   256         277          161
30.123894        237    170   256         277          161
30.223957        237    170   256         277          161
30.324019        237    170   256         277          161
30.424082        237    170   257         277          161
30.524145        237    170   257         277          161
30.624208        237    170   257         277          161
30.724271        237    170   257         277          161
30.824333        237    170   257         277          161
30.924396        237    170   257         277          161
31.024459        237    170   258         278          161
31.124522        237    170   258         278          161
31.224584        238    170   258         278          161
31.324647        238    170   258         278          161
31.424710        238    170   258         278          161
31.524773        238    170   258         278          161
31.624835        238    170   258         278          161
31.724898        238    170   258         278          161
31.824961        238    170   258         278          161
31.925024        238    170   258         278          161
32.025087        238    170   258         278          161
32.125149        238    170   259         279          161
32.225212        238    170   259         279          161
32.325275        238    170   259         279          161
32.425338        238    170   259         279          161
32.525400        238    170   259         279          161
32.625463        238    170   259         279          161
32.725526        238    170   259         279          161
32.825589        238    170   260         280          161
32.925651        238    170   260         280          161
33.025714        238    170   260         280          161
33.125777        238    171   260         280          162
33.225840        238    171   261         281          162
33.325903        238    171   261         281          162
33.425965        238    171   262         281          162
33.526028        239    171   262         281          162
33.626091        239    171   262         281          162
33.726154        239    171   262         281          162
33.826216        239    171   262         281          162
33.926279        239    171   262         281          162
34.026342        239    171   262         281          162
34.126405        239    171   262         281          162
34.226467        239    171   262         281          162
34.326530        239    171   262         281          162
34.426593        239    171   262         281          162
34.526656        239    171   262         281          162
34.626719        239    171   262         281          162
34.726781        239    171   262         281          162
34.826844        239    171   262         281          162
34.926907        239    171   262         281          162
35.026970        239    171   262         281          162
35.127032        239    171   262         281          162
35.227095        239    171   262         281          162
35.327158        239    171   262         281          162
35.427221        239    171   262         281          162
35.527284        239    171   262         281          162
35.627346        239    172   262         281          163
35.727409        239    172   263         281          163
35.827472        239    172   263         281          163
35.927535        239    172   263         281          163
36.027597        239    172   263         281          163
36.127660        239    172   263         281          163
36.227723        239    172   263         281          163
36.327786        239    172   263         281          163
36.427848        239    172   263         281          163
36.527911        239    172   263         281          163
36.627974        239    172   263         281          163
36.728037        239    172   263         281          163
36.828100        239    172   263         281          163
36.928162        239    172   263         281          163
37.028225        239    172   263         281          163
37.128288        239    172   263         281          163
37.228351        239    172   263         281          163
37.328413        239    172   264         282          163
37.428476        239    172   264         282          163
37.528539        240    172   264         282          163
37.628602        240    172   264         282          163
37.728664        240    172   264         282          163
37.828727        240    172   264         282          163
37.928790        240    173   264         282          164
38.028853        240    173   264         282          164
38.128916        240    173   264         282          164
38.228978        240    173   264         282          164
38.329041        240    173   264         282          164
38.429104        240    173   264         282          164
38.529167        240    173   264         282          164
38.629229        240    173   264         282          164
38.729292        240    173   265         283          164
38.829355        240    173   265         283          164
38.929418        240    173   265         283          164
39.029480        240    173   265         283          164
39.129543        241    173   265         283          164
39.229606        241    173   265         283          164
39.329669        241    173   265         283          164
39.429732        241    173   265         283          164
39.529794        241    173   265         283          164
39.629857        241    173   265         283          164
39.729920        241    173   265         283          164
39.829983        241    173   265         283          164
39.930045        241    173   265         283          164
40.030108        241    173   265         283          164
40.130171        241    173   265         283          164
40.230234        241    173   265         283          164
40.330296        241    173   266         284          164
40.430359        241    173   266         284          164
40.530422        241    173   266         284          164
40.630485        241    173   266         284          164
40.730548        241    173   266         284          164
40.830610        241    173   266         284          164
40.930673        241    173   266         284          164
41.030736        241    173   266         284          164
41.130799        241    173   266         284          164
41.230861        241    173   266         284          164
41.330924        241    173   266         284          164
41.430987        241    173   266         284          164
41.531050        241    173   266         284          164
41.631113        241    173   266         284          164
41.731175        241    173   266         284          164
41.831238        241    173   266         284          164
41.931301        241    173   266         284          164
42.031364        241    173   266         284          164
42.131426        241    173   266         284          164
42.231489        241    173   266         284          164
42.331552        241    173   266         284          164
42.431615        241    173   266         284          164
42.531677        241    173   266         284          164
42.631740        241    173   266         284          164
42.731803        241    173   266         284          164
42.831866        241    173   266         284          164
42.931929        241    173   266         284          164
43.031991        241    174   266         284          164
43.132054        241    174   266         284          164
43.232117        241    174   266         284          164
43.332180        241    174   266         284          164
43.432242        241    174   266         284          164
43.532305        241    174   266         284          164
43.632368        241    174   267         285          164
43.732431        241    174   267         285          164
43.832493        241    174   267         285          164
43.932556        241    174   267         285          164
44.032619        241    174   267         285          164
44.132682        241    174   267         285          164
44.232745        242    174   267         285          164
44.332807        242    174   267         285          164
44.432870        243    174   267         285          164
44.532933        243    174   267         285          164
44.632996        243    174   267         285          164
44.733058        244    174   267         286          164
44.833121        244    174   267         286          164
44.933184        244    174   267         286          164
45.033247        244    174   267         286          164
45.133309        244    174   267         286          164
45.233372        244    174   267         286          164
45.333435        244    174   267         286          164
45.433498        244    174   267         286          164
45.533561        244    174   267         286          164
45.633623        244    174   267         286          164
45.733686        244    174   268         286          164
45.833749        244    174   268         286          164
45.933812        244    174   268         286          164
46.033874        244    174   268         286          164
46.133937        244    174   268         286          164
46.234000        244    174   268         286          164
46.334063        244    174   268         286          164
46.434125        244    174   268         286          164
46.534188        244    174   268         286          164
46.634251        244    174   268         286          164
46.734314        244    174   268         286          164
46.834377        244    174   268         286          164
46.934439        244    175   268         286          165
47.034502        244    175   268         286          165
47.134565        244    175   268         286          165
47.234628        244    175   268         286          165
47.334690        244    175   268         286          165
47.434753        244    175   268         286          165
47.534816        244    175   268         286          165
47.634879        244    175   268         286          165
47.734942        244    175   268         286          165
47.835004        244    175   268         286          165
47.935067        244    175   268         286          165
48.035130        244    175   268         286          165
48.135193        244    175   268         286          165
48.235255        244    175   268         286          165
48.335318        244    175   268         286          165
48.435381        244    175   268         286          165
48.535444        244    175   268         286          165
48.635506        244    175   268         286          165
48.735569        244    175   268         286          165
48.835632        244    175   268         286          165
48.935695        244    175   268         286          165
49.035758        244    175   268         286          165
49.135820        244    175   268         286          165
49.235883        244    175   268         286          165
49.335946        244    175   268         286          165
49.436009        244    175   268         286          165
49.536071        244    175   268         286          165
49.636134        244    175   268         286          165
49.736197        244    176   268         286          166
49.836260        244    176   268         286          166
49.936322        244    176   268         286          166
50.036385        244    176   268         286          166
50.136448        244    176   268         286          166
50.236511        244    176   268         286          166
50.336574        244    176   268         286          166
50.436636        244    176   268         286          166
50.536699        244    176   268         286          166
50.636762        244    176   268         286          166
50.736825        244    176   268         286          166
50.836887        244    176   268         286          166
50.936950        244    176   268         286          166
51.037013        244    176   268         286          166
51.137076        244    176   269         287          166
51.237138        244    176   269         287          166
51.337201        244    176   269         287          166
51.437264        244    176   269         287          166
51.537327        244    176   269         287          166
51.637390        244    176   269         287          166
51.737452        244    176   269         287          166
51.837515        244    176   269         287          166
51.937578        244    176   269         287          166
52.037641        244    176   269         287          166
52.137703        244    176   269         287          166
52.237766        244    176   269         287          166
52.337829        244    176   269         287          166
52.437892        244    176   269         287          166
52.537954        244    176   269         287          166
52.638017        244    176   269         287          166
52.738080        244    176   269         287          166
52.838143        244    176   269         287          166
52.938206        244    176   269         287          166
53.038268        244    176   269         287          166
53.138331        244    176   269         287          166
53.238394        244    176   269         287          166
53.338457        244    176   269         287          166
53.438519        244    176   269         287          166
53.538582        244    176   269         287          166
53.638645        244    176   269         287          166
53.738708        244    176   269         287          166
53.838770        244    176   269         287          166
53.938833        244    176   269         287          166
54.038896        244    176   269         287          166
54.138959        244    176   269         287          166
54.239022        244    176   269         287          166
54.339084        244    176   269         287          166
54.439147        245    176   269         287          167
54.539210        245    176   269         287          167
54.639273        245    176   269         287          167
54.739335        245    176   271         288          167
54.839398        245    177   271         288          168
54.939461        245    177   271         288          168
55.039524        245    177   271         288          168
55.139587        245    177   271         288          168
55.239649        245    177   271         288          168
55.339712        245    177   271         288          168
55.439775        245    177   271         288          168
55.539838        245    177   271         288          168
55.639900        245    177   271         288          168
55.739963        245    177   271         288          168
55.840026        245    177   271         288          168
55.940089        245    177   271         288          168
56.040151        245    177   271         288          168
56.140214        245    177   271         288          168
56.240277        245    177   271         288          168
56.340340        245    177   271         288          168
56.440403        245    177   271         288          168
56.540465        245    177   271         288          168
56.640528        245    177   271         288          168
56.740591        245    177   271         288          168
56.840654        245    177   271         288          168
56.940716        245    177   271         288          168
57.040779        245    177   271         288          168
57.140842        245    177   272         289          168
57.240905        245    177   272         289          168
57.340967        245    177   272         289          168
57.441030        245    177   272         289          168
57.541093        245    177   272         289          168
57.641156        245    177   272         289          168
57.741219        245    177   272         289          168
57.841281        245    177   272         289          168
57.941344        245    177   272         289          168
58.041407        245    177   272         289          168
58.141470        245    177   272         289          168
58.241532        245    177   272         289          168
58.341595        245    178   272         289          169
58.441658        245    179   272         289          170
58.541721        245    179   272         289          170
58.641783        245    179   272         289          170
58.741846        245    179   272         289          170
58.841909        246    179   272         289          170
58.941972        246    179   272         289          170
59.042035        246    179   272         289          170
59.142097        246    179   272         289          170
59.242160        246    179   272         289          170
59.342223        246    179   272         289          170
59.442286        246    179   272         289          170
59.542348        246    179   272         289          170
59.642411        246    179   272         289          170
59.742474        246    179   272         289          170
59.842537        246    179   272         289          170
59.942599        246    179   272         289          170
60.042662        246    179   272         289          170
60.142725        246    179   272         289          170
60.242788        246    179   272         289          170
60.342851        246    179   272         289          170
60.442913        246    179   272         289          170
60.542976        246    179   273         290          170
60.643039        246    179   273         290          170
60.743102        246    179   273         290          170
60.843164        246    180   273         290          171
60.943227        246    180   273         290          171
61.043290        246    180   273         290          171
61.143353        246    180   273         290          171
61.243416        246    180   273         290          171
61.343478        246    180   273         290          171
61.443541        246    180   273         290          171
61.543604        246    180   273         290          171
61.643667        246    180   273         290          171
61.743729        246    180   273         290          171
61.843792        247    180   273         290          171
61.943855        247    180   273         290          171
62.043918        247    180   273         290          171
62.143980        247    180   273         290          171
62.244043        247    180   273         290          171
62.344106        247    180   273         290          171
62.444169        247    180   273         290          171
62.544232        247    180   273         290          171
62.644294        247    180   274         291          171
62.744357        247    180   274         291          171
62.844420        248    180   274         291          171
62.944483        248    180   274         291          171
63.044545        249    180   274         291          171
63.144608        249    180   274         291          171
63.244671        249    180   274         291          171
63.344734        249    180   274         291          171
63.444796        249    180   274         291          171
63.544859        249    180   274         291          171
63.644922        249    180   274         291          171
63.744985        249    180   274         291          171
63.845048        250    180   274         291          171
63.945110        250    180   274         291          171
64.045173        250    180   274         291          171
64.145236        250    180   274         291          171
64.245299        250    180   274         291          171
64.345361        250    180   274         291          171
64.445424        250    180   274         291          171
64.545487        250    180   274         291          171
64.645550        250    180   274         291          171
64.745612        250    180   274         291          171
64.845675        250    180   274         291          171
64.945738        250    180   274         291          171
65.045801        250    180   274         291          171
65.145864        250    180   274         291          171
65.245926        250    180   274         291          171
65.345989        250    180   274         291          171
65.446052        250    180   274         291          171
65.546115        250    180   274         291          171
65.646177        250    180   274         291          171
65.746240        250    180   274         291          171
65.846303        250    181   274         291          172
65.946366        250    181   274         291          172
66.046428        251    181   274         292          172
66.146491        251    181   274         292          172
66.246554        251    181   274         292          172
66.346617        251    181   274         292          172
66.446680        251    181   274         292          172
66.546742        251    181   274         292          172
66.646805        252    181   274         292          172
66.746868        252    181   274         292          172
66.846931        253    181   274         292          172
66.946993        253    181   274         292          172
67.047056        253    181   274         292          172
67.147119        253    181   274         292          172
67.247182        253    181   274         292          172
67.347245        253    181   274         292          172
67.447307        253    181   274         292          172
67.547370        254    181   274         292          172
67.647433        254    181   274         292          172
67.747496        254    181   274         292          172
67.847558        254    181   274         292          172
67.947621        254    181   274         292          172
68.047684        254    181   274         292          172
68.147747        254    181   274         292          172
68.247809        254    181   274         292          172
68.347872        254    181   274         292          172
68.447935        254    182   274         292          173
68.547998        254    182   274         292          173
68.648061        254    182   274         292          173
