Absolute performance profile for SolverTime
Filter: within 0.102% of known optimal value and not failed
            SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
23.830334                  2             1        1              2           2            0
23.921000                  2             1        1              2           2            0
24.011666                  2             1        1              2           2            0
24.102332                  2             1        1              2           2            0
24.192998                  2             1        1              2           2            0
24.283664                  2             1        1              2           2            0
24.374330                  2             1        1              2           2            0
24.464996                  2             1        2              2           2            1
24.555662                  2             1        2              2           2            1
24.646328                  2             1        2              2           2            1
24.736994                  2             1        2              2           2            1
24.827660                  2             1        2              2           2            1
24.918326                  2             1        2              2           2            1
25.008992                  2             1        2              2           2            1
25.099658                  2             1        2              2           2            1
25.190324                  2             1        2              2           2            1
25.280990                  2             1        2              2           2            1
25.371656                  2             1        2              2           2            1
25.462322                  2             1        2              2           2            1
25.552988                  2             1        2              2           2            1
25.643654                  2             1        2              2           2            1
25.734320                  2             1        2              2           2            1
25.824986                  2             1        2              2           2            1
25.915652                  2             1        2              2           2            1
26.006318                  2             1        2              2           2            1
26.096984                  2             1        2              2           2            1
26.187650                  2             1        2              2           2            1
26.278316                  2             1        2              2           2            1
26.368982                  2             1        2              2           2            1
26.459648                  2             1        2              2           2            1
26.550315                  2             1        2              2           2            1
26.640981                  2             1        2              2           2            1
26.731647                  2             1        2              2           2            1
26.822313                  2             1        2              2           2            1
26.912979                  2             1        2              2           2            1
27.003645                  2             1        2              2           2            1
27.094311                  2             1        2              2           2            1
27.184977                  2             1        2              2           2            1
27.275643                  2             1        2              2           2            1
27.366309                  2             1        2              2           2            1
27.456975                  2             1        2              2           2            1
27.547641                  2             1        2              2           2            1
27.638307                  2             1        2              2           2            1
27.728973                  2             1        2              2           2            1
27.819639                  2             1        2              2           2            1
27.910305                  2             1        2              2           2            1
28.000971                  2             1        2              2           2            1
28.091637                  2             1        2              2           2            1
28.182303                  2             1        2              2           2            1
28.272969                  2             1        2              2           2            1
28.363635                  2             1        2              2           2            1
28.454301                  2             1        2              2           2            1
28.544967                  2             1        2              2           2            1
28.635633                  2             1        2              2           2            1
28.726299                  2             1        2              2           2            1
28.816965                  2             1        2              2           2            1
28.907631                  2             1        2              2           2            1
28.998297                  2             1        2              2           2            1
29.088963                  2             1        2              2           2            1
29.179629                  2             1        2              2           2            1
29.270295                  2             1        2              2           2            1
29.360961                  2             1        2              2           2            1
29.451627                  2             1        2              2           2            1
29.542293                  2             1        2              2           2            1
29.632959                  2             1        2              2           2            1
29.723625                  2             1        2              2           2            1
29.814291                  2             1        2              2           2            1
29.904957                  2             1        2              2           2            1
29.995623                  2             1        2              2           2            1
30.086289                  2             1        2              2           2            1
30.176955                  2             1        2              2           2            1
30.267621                  2             1        2              2           2            1
30.358287                  2             1        2              2           2            1
30.448953                  2             1        2              2           2            1
30.539619                  2             1        2              2           2            1
30.630285                  2             1        2              2           2            1
30.720951                  2             1        2              2           2            1
30.811617                  2             1        2              2           2            1
30.902283                  2             1        2              2           2            1
30.992949                  2             1        2              2           2            1
31.083615                  2             1        2              2           2            1
31.174281                  2             1        2              2           2            1
31.264947                  2             1        2              2           2            1
31.355614                  2             1        2              2           2            1
31.446280                  2             1        2              2           2            1
31.536946                  2             1        2              2           2            1
31.627612                  2             1        2              2           2            1
31.718278                  2             1        2              2           2            1
31.808944                  2             1        2              2           2            1
31.899610                  2             1        2              2           2            1
31.990276                  2             1        2              2           2            1
32.080942                  2             1        2              2           2            1
32.171608                  2             1        2              2           2            1
32.262274                  2             1        2              2           2            1
32.352940                  2             1        2              2           2            1
32.443606                  2             1        2              2           2            1
32.534272                  2             1        2              2           2            1
32.624938                  2             1        2              2           2            1
32.715604                  2             1        2              2           2            1
32.806270                  2             1        2              2           2            1
32.896936                  2             1        2              2           2            1
32.987602                  2             1        2              2           2            1
33.078268                  2             1        2              2           2            1
33.168934                  2             1        2              2           2            1
33.259600                  2             1        2              2           2            1
33.350266                  2             1        2              2           2            1
33.440932                  2             1        2              2           2            1
33.531598                  2             1        2              2           2            1
33.622264                  2             1        2              2           2            1
33.712930                  2             1        2              2           2            1
33.803596                  2             1        2              2           2            1
33.894262                  2             1        2              2           2            1
33.984928                  2             1        2              2           2            1
34.075594                  2             1        2              2           2            1
34.166260                  2             1        2              2           2            1
34.256926                  2             1        2              2           2            1
34.347592                  2             1        2              2           2            1
34.438258                  2             1        2              2           2            1
34.528924                  2             1        2              2           2            1
34.619590                  2             1        2              2           2            1
34.710256                  2             1        2              2           2            1
34.800922                  2             1        2              2           2            1
34.891588                  2             1        2              2           2            1
34.982254                  2             1        2              2           2            1
35.072920                  2             1        2              2           2            1
35.163586                  2             1        2              2           2            1
35.254252                  2             1        2              2           2            1
35.344918                  2             1        2              2           2            1
35.435584                  2             1        2              2           2            1
35.526250                  2             1        2              2           2            1
35.616916                  2             1        2              2           2            1
35.707582                  2             1        2              2           2            1
35.798248                  2             1        2              2           2            1
35.888914                  2             1        2              2           2            1
35.979580                  2             1        2              2           2            1
36.070246                  2             1        2              2           2            1
36.160912                  2             1        2              2           2            1
36.251579                  2             1        2              2           2            1
36.342245                  2             1        2              2           2            1
36.432911                  2             1        2              2           2            1
36.523577                  2             1        2              2           2            1
36.614243                  2             1        2              2           2            1
36.704909                  2             1        2              2           2            1
36.795575                  2             1        2              2           2            1
36.886241                  2             1        2              2           2            1
36.976907                  2             1        2              2           2            1
37.067573                  2             1        2              2           2            1
37.158239                  2             1        2              2           2            1
37.248905                  2             1        2              2           2            1
37.339571                  2             1        2              2           2            1
