Relative performance profile for SolverTime
Filter: within 10.0% of known optimal value and not failed
            SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
1.249083                   2             6        8              9          14            0
1.249759                   2             6        8              9          14            0
1.250436                   2             6        8              9          14            0
1.251113                   2             6        8              9          14            0
1.251790                   2             6        8              9          14            0
1.252468                   2             6        8              9          14            0
1.253146                   2             6        8              9          14            0
1.253824                   2             6        8              9          14            0
1.254503                   2             6        8              9          14            0
1.255182                   2             6        8              9          14            0
1.255861                   2             6        8              9          14            0
1.256541                   2             6        8              9          14            0
1.257221                   2             6        8              9          14            0
1.257901                   2             6        8              9          14            0
1.258582                   2             6        8              9          14            0
1.259264                   2             6        8              9          14            0
1.259945                   2             6        8              9          14            0
1.260627                   2             6        8              9          14            0
1.261310                   2             6        8              9          14            0
1.261992                   2             6        8              9          14            0
1.262675                   2             6        8              9          14            0
1.263359                   2             6        8              9          14            0
1.264043                   2             6        8              9          14            0
1.264727                   2             6        8              9          14            0
1.265412                   2             6        8              9          14            0
1.266096                   2             6        8              9          14            0
1.266782                   2             6        8              9          14            0
1.267468                   2             6        8              9          14            0
1.268154                   2             6        8              9          14            0
1.268840                   2             6        8              9          14            0
1.269527                   2             6        8              9          14            0
1.270214                   2             6        8              9          14            0
1.270902                   2             6        8              9          14            0
1.271589                   2             6        8              9          14            0
1.272278                   2             6        8              9          14            0
1.272966                   2             6        8              9          14            0
1.273655                   2             6        8              9          14            0
1.274345                   2             6        8              9          14            0
1.275035                   2             6        8              9          14            0
1.275725                   2             6        8              9          14            0
1.276415                   2             6        8              9          14            0
1.277106                   2             6        8              9          14            0
1.277798                   2             6        8              9          14            0
1.278489                   2             6        8              9          14            0
1.279181                   2             6        8              9          14            0
1.279874                   2             6        8              9          14            0
1.280566                   2             6        8              9          14            0
1.281260                   2             6        8              9          14            0
1.281953                   2             6        8              9          14            0
1.282647                   2             6        8              9          14            0
1.283341                   2             6        8              9          14            0
1.284036                   2             6        8              9          14            0
