Relative performance profile for SolverTime
Filter: gap <= 1.0% and not failed
           SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
1.191588                  2             3        5              1          10            0
1.192127                  2             3        5              1          10            0
1.192667                  2             3        5              1          10            0
1.193208                  2             3        5              1          10            0
1.193748                  2             3        5              1          10            0
1.194289                  2             3        5              1          10            0
1.194830                  2             3        5              1          10            0
1.195372                  2             3        5              1          10            0
1.195913                  2             3        5              1          10            0
1.196455                  2             3        5              1          10            0
1.196997                  2             3        5              1          10            0
1.197539                  2             3        5              1          10            0
1.198082                  2             3        5              1          10            0
1.198625                  2             3        5              1          10            0
1.199168                  2             3        5              1          10            0
1.199711                  2             3        5              1          10            0
1.200254                  2             3        5              1          10            0
1.200798                  2             3        5              1          10            0
1.201342                  2             3        5              1          10            0
1.201886                  2             3        5              1          10            0
1.202431                  2             3        5              1          10            0
1.202976                  2             3        5              1          10            0
1.203521                  2             3        5              1          10            0
1.204066                  2             3        5              1          10            0
1.204611                  2             3        5              1          10            0
1.205157                  2             3        5              1          10            0
1.205703                  2             3        5              1          10            0
1.206249                  2             3        5              1          10            0
1.206796                  2             3        5              1          10            0
1.207343                  2             3        5              1          10            0
1.207890                  2             3        5              1          10            0
1.208437                  2             3        5              1          10            0
1.208984                  2             3        5              1          10            0
1.209532                  2             3        5              1          10            0
1.210080                  2             3        5              1          10            0
1.210628                  2             3        5              1          10            0
1.211177                  2             3        5              1          10            0
1.211725                  2             3        5              1          10            0
1.212274                  2             3        5              1          10            0
1.212823                  2             3        5              1          10            0
1.213373                  2             3        5              1          10            0
1.213923                  2             3        5              1          10            0
1.214473                  2             3        5              1          10            0
1.215023                  2             3        5              1          10            0
1.215573                  2             3        5              1          10            0
1.216124                  2             3        5              1          10            0
1.216675                  2             3        5              1          10            0
1.217226                  2             3        5              1          10            0
1.217778                  2             3        5              1          10            0
1.218329                  2             3        5              1          10            0
1.218881                  2             3        5              1          10            0
1.219433                  2             3        5              1          10            0
1.219986                  2             3        5              1          10            0
1.220539                  2             3        5              1          10            0
1.221091                  2             3        5              1          10            0
1.221645                  2             3        5              1          10            0
1.222198                  2             3        5              1          10            0
1.222752                  2             3        5              1          10            0
1.223306                  2             3        5              1          10            0
1.223860                  2             3        5              1          10            0
1.224414                  2             3        5              1          10            0
1.224969                  2             3        5              1          10            0
1.225524                  2             3        5              1          10            0
1.226079                  2             3        5              1          10            0
1.226635                  2             3        5              1          10            0
1.227190                  2             3        5              1          10            0
1.227746                  2             3        5              1          10            0
1.228303                  2             3        5              1          10            0
1.228859                  2             3        5              1          10            0
1.229416                  2             3        5              1          10            0
1.229973                  2             3        5              1          10            0
1.230530                  2             3        5              1          10            0
1.231088                  2             3        5              1          10            0
1.231645                  2             3        5              1          10            0
1.232203                  2             3        5              1          10            0
1.232762                  2             3        5              1          10            0
1.233320                  2             3        5              1          10            0
1.233879                  2             3        5              1          10            0
1.234438                  2             3        5              1          10            0
1.234997                  2             3        5              1          10            0
1.235556                  2             3        5              1          10            0
1.236116                  2             3        5              1          10            0
1.236676                  2             3        5              1          10            0
1.237237                  2             3        5              1          10            0
1.237797                  2             3        5              1          10            0
1.238358                  2             3        5              1          10            0
1.238919                  2             3        5              1          10            0
1.239480                  2             3        5              1          10            0
1.240042                  2             3        5              1          10            0
1.240603                  2             3        5              1          10            0
