Relative performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
           SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
1.122729                  5             0        1              0           6            0
1.123243                  5             0        1              0           6            0
1.123757                  5             0        1              0           6            0
1.124271                  5             0        1              0           6            0
1.124786                  5             0        1              0           6            0
1.125301                  5             0        1              0           6            0
1.125816                  5             0        1              0           6            0
1.126331                  5             0        1              0           6            0
1.126846                  5             0        1              0           6            0
1.127362                  5             0        1              0           6            0
1.127878                  5             0        1              0           6            0
1.128394                  5             0        1              0           6            0
1.128911                  5             0        1              0           6            0
1.129427                  5             0        1              0           6            0
1.129944                  5             0        1              0           6            0
1.130461                  5             0        1              0           6            0
1.130979                  5             0        1              0           6            0
1.131496                  5             0        1              0           6            0
1.132014                  5             0        1              0           6            0
1.132532                  5             0        1              0           6            0
1.133051                  5             0        1              0           6            0
1.133569                  5             0        1              0           6            0
1.134088                  5             0        1              0           6            0
1.134607                  5             0        1              0           6            0
1.135126                  5             0        1              0           6            0
1.135646                  5             0        1              0           6            0
1.136165                  5             0        1              0           6            0
1.136685                  5             0        1              0           6            0
1.137206                  5             0        1              0           6            0
1.137726                  5             0        1              0           6            0
1.138247                  5             0        1              0           6            0
1.138768                  5             0        1              0           6            0
1.139289                  5             0        1              0           6            0
1.139810                  5             0        1              0           6            0
1.140332                  5             0        1              0           6            0
1.140854                  5             0        1              0           6            0
1.141376                  5             0        1              0           6            0
1.141898                  5             0        1              0           6            0
1.142421                  5             0        1              0           6            0
1.142944                  5             0        1              0           6            0
1.143467                  5             0        1              0           6            0
1.143990                  5             0        1              0           6            0
1.144514                  5             0        1              0           6            0
1.145038                  5             0        1              0           6            0
1.145562                  5             0        1              0           6            0
1.146086                  5             0        1              0           6            0
1.146610                  5             0        1              0           6            0
1.147135                  5             0        1              0           6            0
1.147660                  5             0        1              0           6            0
1.148185                  5             0        1              0           6            0
1.148711                  5             0        1              0           6            0
1.149237                  5             0        1              0           6            0
1.149763                  5             0        1              0           6            0
1.150289                  5             0        1              0           6            0
1.150815                  5             0        1              0           6            0
1.151342                  5             0        1              0           6            0
1.151869                  5             0        1              0           6            0
1.152396                  5             0        1              0           6            0
1.152923                  5             0        1              0           6            0
1.153451                  5             0        1              0           6            0
1.153979                  5             0        1              0           6            0
1.154507                  5             0        1              0           6            0
1.155036                  5             0        1              0           6            0
1.155564                  5             0        1              0           6            0
1.156093                  5             0        1              0           6            0
1.156622                  5             0        1              0           6            0
1.157151                  5             0        1              0           6            0
1.157681                  5             0        1              0           6            0
1.158211                  5             0        1              0           6            0
1.158741                  5             0        1              0           6            0
1.159271                  5             0        1              0           6            0
1.159802                  5             0        1              0           6            0
1.160333                  5             0        1              0           6            0
1.160864                  5             0        1              0           6            0
1.161395                  5             0        1              0           6            0
1.161926                  5             0        1              0           6            0
1.162458                  5             0        1              0           6            0
1.162990                  5             0        1              0           6            0
1.163523                  5             0        1              0           6            0
1.164055                  5             0        1              0           6            0
1.164588                  5             0        1              0           6            0
1.165121                  5             0        1              0           6            0
1.165654                  5             0        1              0           6            0
1.166187                  5             0        1              0           6            0
1.166721                  5             0        1              0           6            0
1.167255                  5             0        1              0           6            0
1.167789                  5             0        1              0           6            0
1.168324                  5             0        1              0           6            0
1.168859                  5             0        1              0           6            0
1.169393                  5             0        1              0           6            0
1.169929                  5             0        1              0           6            0
1.170464                  5             0        1              0           6            0
1.171000                  5             0        1              0           6            0
1.171536                  5             0        1              0           6            0
1.172072                  5             0        1              0           6            0
1.172608                  5             0        1              0           6            0
1.173145                  5             0        1              0           6            0
1.173682                  5             0        1              0           6            0
1.174219                  5             0        1              0           6            0
1.174756                  5             0        1              0           6            0
1.175294                  5             0        1              0           6            0
1.175832                  5             0        1              0           6            0
1.176370                  5             0        1              0           6            0
1.176908                  5             0        1              0           6            0
1.177447                  5             0        1              0           6            0
1.177986                  5             0        1              0           6            0
1.178525                  5             0        1              0           6            0
1.179064                  5             0        1              0           6            0
1.179604                  5             0        1              0           6            0
1.180144                  5             0        1              1           6            0
1.180684                  5             0        1              1           6            0
1.181224                  5             0        1              1           6            0
1.181765                  5             0        1              1           6            0
1.182306                  5             0        1              1           6            0
1.182847                  5             0        1              1           6            0
1.183388                  5             0        1              1           6            0
1.183930                  5             0        1              1           6            0
1.184472                  5             0        1              1           6            0
1.185014                  5             0        1              1           6            0
1.185556                  5             0        1              1           6            0
1.186099                  5             0        1              1           6            0
1.186642                  5             0        1              1           6            0
1.187185                  5             0        1              1           6            0
1.187728                  5             0        1              1           6            0
1.188272                  5             0        1              1           6            0
1.188815                  5             0        1              1           6            0
1.189359                  5             0        1              1           6            0
1.189904                  5             0        1              1           6            0
1.190448                  5             0        1              1           6            0
1.190993                  5             0        1              1           6            0
1.191538                  5             0        1              1           6            0
1.192084                  5             0        1              1           6            0
1.192629                  5             0        1              1           6            0
1.193175                  5             0        1              1           6            0
1.193721                  5             0        1              1           6            0
1.194267                  5             0        1              1           6            0
1.194814                  5             0        1              1           6            0
1.195361                  5             0        1              1           6            0
1.195908                  5             0        1              1           6            0
1.196455                  5             0        1              1           6            0
1.197003                  5             0        1              1           6            0
1.197551                  5             0        1              1           6            0
1.198099                  5             0        1              1           6            0
1.198647                  5             0        1              1           6            0
1.199196                  5             0        1              1           6            0
1.199744                  5             0        1              1           6            0
1.200293                  5             0        1              1           6            0
1.200843                  5             0        1              1           6            0
1.201392                  5             0        1              1           6            0
1.201942                  5             0        1              1           6            0
1.202492                  5             0        1              1           6            0
1.203043                  5             0        1              1           6            0
1.203593                  5             0        1              1           6            0
1.204144                  5             0        1              1           6            0
1.204695                  5             0        1              1           6            0
1.205246                  5             0        1              1           6            0
1.205798                  5             0        1              1           6            0
1.206350                  5             0        1              1           6            0
1.206902                  5             0        1              1           6            0
1.207454                  5             0        1              1           6            0
1.208007                  5             0        1              1           6            0
1.208560                  5             0        1              1           6            0
1.209113                  5             0        1              1           6            0
1.209666                  5             0        1              1           6            0
1.210220                  5             0        1              1           6            0
1.210774                  5             0        1              1           6            0
1.211328                  5             0        1              1           6            0
1.211882                  5             0        1              1           6            0
1.212437                  5             0        1              1           6            0
1.212992                  5             0        1              1           6            0
1.213547                  5             0        1              1           6            0
1.214102                  5             0        1              1           6            0
1.214658                  5             0        1              1           6            0
1.215214                  5             0        1              1           6            0
1.215770                  5             0        1              1           6            0
1.216327                  5             0        1              1           6            0
1.216883                  5             0        1              1           6            0
1.217440                  5             0        1              1           6            0
1.217997                  5             0        1              1           6            0
1.218555                  5             0        1              1           6            0
1.219112                  5             0        1              1           6            0
1.219670                  5             0        1              1           6            0
1.220229                  5             0        1              1           6            0
1.220787                  5             0        1              1           6            0
1.221346                  5             0        1              1           6            0
1.221905                  5             0        1              1           6            0
1.222464                  5             0        1              1           6            0
1.223023                  5             0        1              1           6            0
1.223583                  5             0        1              1           6            0
1.224143                  5             0        1              1           6            0
1.224703                  5             0        1              1           6            0
1.225264                  5             0        1              1           6            0
1.225825                  5             0        1              1           6            0
1.226386                  5             0        1              1           6            0
1.226947                  5             0        1              1           6            0
1.227508                  5             0        1              1           6            0
1.228070                  5             0        1              1           6            0
1.228632                  5             0        1              1           6            0
1.229195                  5             0        1              1           6            0
1.229757                  5             0        1              1           6            0
1.230320                  5             0        1              1           6            0
1.230883                  5             0        1              1           6            0
1.231446                  5             0        1              1           6            0
1.232010                  5             0        1              1           6            0
1.232574                  5             0        1              1           6            0
1.233138                  5             0        1              1           6            0
1.233702                  5             0        1              1           6            0
1.234267                  5             0        1              1           6            0
1.234832                  5             0        1              1           6            0
1.235397                  5             0        1              1           6            0
1.235962                  5             0        1              1           6            0
1.236528                  5             0        1              1           6            0
1.237094                  5             0        1              1           6            0
1.237660                  5             0        1              1           6            0
1.238226                  5             0        1              1           6            0
1.238793                  5             0        1              1           6            0
1.239360                  5             0        1              1           6            0
1.239927                  5             0        1              1           6            0
1.240495                  5             0        1              1           6            0
1.241063                  5             0        1              1           6            0
1.241631                  5             0        1              1           6            0
1.242199                  5             0        1              1           6            0
1.242767                  5             0        1              1           6            0
1.243336                  5             0        1              1           6            0
1.243905                  5             0        1              1           6            0
1.244474                  5             0        1              1           6            0
1.245044                  5             0        1              1           6            0
1.245614                  5             0        1              1           6            0
1.246184                  5             0        1              1           6            0
1.246754                  5             0        1              1           6            0
1.247325                  5             0        1              1           6            0
1.247896                  5             0        1              1           6            0
1.248467                  5             0        1              1           6            0
1.249038                  5             0        1              1           6            0
1.249610                  5             0        1              1           6            0
1.250182                  5             0        1              1           6            0
1.250754                  5             0        1              1           6            0
1.251326                  5             0        1              1           6            0
1.251899                  5             0        1              1           6            0
1.252472                  5             0        1              1           6            0
1.253045                  5             0        1              1           6            0
