Absolute performance profile for PrimalGap
Filter: no fail
          SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
0.097010                 3            14       12             11          14            3
0.097210                 3            14       12             11          14            3
0.097410                 3            14       12             11          14            3
0.097610                 3            14       12             11          14            3
0.097810                 3            14       12             11          14            3
0.098010                 3            14       12             11          14            3
0.098210                 3            14       12             11          14            3
0.098410                 3            14       12             11          14            3
0.098610                 3            14       12             11          14            3
0.098810                 3            14       12             11          14            3
0.099010                 3            14       12             11          14            3
0.099210                 3            14       12             11          14            3
0.099410                 3            14       12             11          14            3
0.099610                 3            14       12             11          14            3
