Relative performance profile for SolverTime
Filter: no fail
             SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
1.366571                    5             3        6              9          16            0
1.367592                    5             3        6              9          16            0
1.368614                    5             3        6              9          16            0
1.369637                    5             3        6              9          16            0
1.370661                    5             3        6              9          16            0
1.371685                    5             3        6              9          16            0
1.372711                    5             3        6              9          16            0
1.373737                    5             3        6              9          16            0
1.374763                    5             3        6              9          16            0
1.375791                    5             3        6              9          16            0
1.376819                    5             3        6              9          16            0
1.377848                    5             3        6              9          16            0
1.378878                    5             3        6              9          16            0
1.379909                    5             3        6              9          16            0
1.380940                    5             3        6              9          16            0
1.381972                    5             3        6              9          16            0
1.383005                    5             3        6              9          16            0
1.384039                    5             3        6              9          16            0
1.385073                    5             3        6              9          16            0
1.386108                    5             3        6              9          16            0
1.387144                    5             3        6              9          16            0
1.388181                    5             3        6              9          16            0
1.389219                    5             3        6              9          16            0
1.390257                    5             3        6              9          16            0
1.391296                    5             3        6              9          16            0
1.392336                    5             3        6              9          16            0
1.393377                    5             3        6              9          16            0
1.394418                    5             3        6              9          16            0
1.395460                    5             3        6              9          16            0
1.396503                    5             3        6              9          16            0
1.397547                    5             3        6              9          16            0
1.398592                    5             3        6              9          16            0
1.399637                    5             3        6              9          16            0
1.400683                    5             3        6              9          16            0
1.401730                    5             3        6              9          16            0
1.402778                    5             3        6              9          16            0
1.403826                    5             3        6              9          16            0
1.404875                    5             3        6              9          16            0
1.405925                    5             3        6              9          16            0
1.406976                    5             3        6              9          16            0
1.408028                    5             3        6              9          16            0
1.409080                    5             3        6              9          16            0
1.410133                    5             3        6              9          16            0
1.411187                    5             3        6              9          16            0
1.412242                    5             3        6              9          16            0
1.413298                    5             3        6              9          16            0
1.414354                    5             3        6              9          16            0
1.415411                    5             3        6              9          16            0
1.416469                    5             3        6              9          16            0
1.417528                    5             3        6              9          16            0
1.418587                    5             3        6              9          16            0
1.419648                    5             3        6              9          16            0
1.420709                    5             3        6              9          16            0
1.421770                    5             3        6              9          16            0
1.422833                    5             3        6              9          16            0
1.423897                    5             3        6              9          16            0
1.424961                    5             3        6              9          16            0
1.426026                    5             3        6              9          16            0
1.427092                    5             3        6              9          16            0
1.428158                    5             3        6              9          16            0
1.429226                    5             3        6              9          16            0
1.430294                    5             3        6              9          16            0
1.431363                    5             3        6              9          16            0
1.432433                    5             3        6              9          16            0
1.433503                    5             3        6              9          16            0
