Absolute performance profile for SolverTime
Filter: gap <= 1.0% and not failed
            Scp2804s  aecp  aoa  baron  dicopt  sbb  virt. best  virt. worst
32.465095        364   276  337    336     318  228         369          187
32.566217        364   276  337    336     318  228         369          187
32.667339        364   276  337    336     318  229         369          187
32.768460        364   276  337    336     318  229         369          187
32.869582        364   276  337    336     318  229         369          187
32.970704        364   276  337    336     318  229         369          187
33.071826        364   276  337    336     318  229         369          187
33.172948        364   276  337    336     318  229         369          187
33.274069        364   276  337    336     318  229         369          187
33.375191        364   276  337    336     318  229         369          187
33.476313        364   277  337    336     318  229         369          187
33.577435        364   277  337    336     318  229         369          187
33.678557        364   277  337    336     318  229         369          187
33.779678        364   277  337    336     318  229         369          187
33.880800        364   277  337    336     318  229         369          187
33.981922        364   277  337    336     318  229         369          187
34.083044        364   277  337    336     318  229         369          187
34.184165        364   277  337    337     318  229         369          187
34.285287        364   277  338    338     318  229         370          187
34.386409        364   277  338    338     318  229         370          187
34.487531        364   277  338    338     318  229         370          187
34.588653        364   277  338    338     318  229         370          187
34.689774        364   277  338    338     318  229         370          187
34.790896        364   277  338    338     318  229         370          187
34.892018        364   277  338    339     318  229         370          188
34.993140        364   277  338    339     318  229         370          188
35.094262        364   277  338    340     318  229         370          188
35.195383        364   277  338    340     318  229         370          188
35.296505        364   278  338    340     318  229         370          188
35.397627        365   278  338    340     319  229         371          189
35.498749        365   278  339    340     319  229         371          189
35.599871        366   278  340    340     319  229         372          189
35.700992        366   279  340    340     319  229         372          189
35.802114        367   279  340    341     319  229         374          189
35.903236        367   279  340    341     319  229         374          189
36.004358        367   279  340    341     319  230         374          190
36.105479        367   279  340    341     319  230         374          190
36.206601        367   279  340    341     319  230         374          190
36.307723        367   279  340    341     319  230         374          190
36.408845        367   279  340    341     319  230         374          190
36.509967        367   279  340    341     319  230         374          190
36.611088        367   279  340    341     319  230         374          190
36.712210        367   279  340    341     319  231         374          190
36.813332        367   279  340    341     319  231         374          190
36.914454        367   279  340    341     319  231         374          190
37.015576        368   279  340    341     319  231         374          190
37.116697        368   279  340    341     319  231         374          190
