Absolute performance profile for PrimalGap
Filter: no fail
          Scp2804s  aecp  aoa  baron  dicopt  sbb  virt. best  virt. worst
0.044227       316   297  315    318     310  250         318          224
0.044449       316   297  315    318     310  250         318          224
0.044672       316   297  315    318     310  250         318          224
0.044894       316   297  315    318     310  250         318          224
0.045116       316   297  315    318     310  250         318          224
0.045338       316   297  315    318     310  250         318          224
0.045561       316   297  315    318     310  250         318          224
0.045783       316   297  315    318     310  250         318          224
0.046005       316   297  315    318     310  250         318          224
0.046227       316   297  315    318     310  250         318          224
0.046450       316   297  315    318     310  250         318          224
0.046672       316   297  315    318     310  250         318          224
0.046894       316   297  315    318     310  250         318          224
0.047116       316   297  315    318     310  250         318          224
0.047339       316   297  315    318     310  250         318          224
0.047561       316   297  315    318     310  250         318          224
0.047783       316   297  315    318     310  250         318          224
0.048005       316   297  315    318     310  250         318          224
0.048228       316   297  315    318     310  250         318          224
0.048450       316   297  315    318     310  250         318          224
0.048672       316   297  315    318     310  250         318          224
0.048894       316   297  315    318     310  250         318          224
0.049117       316   297  315    318     310  250         318          224
0.049339       316   297  315    318     310  250         318          224
0.049561       316   297  315    318     310  250         318          224
0.049783       316   297  315    318     310  250         318          224
0.050006       316   297  315    318     310  250         318          224
0.050228       316   297  315    318     310  250         318          224
0.050450       316   297  315    318     310  250         318          224
0.050672       316   297  315    318     310  250         318          224
0.050895       316   297  315    318     310  250         318          224
0.051117       316   297  315    318     310  250         318          224
0.051339       316   297  315    318     310  250         318          224
0.051561       316   297  315    318     310  250         318          224
0.051784       316   297  315    318     310  250         318          224
0.052006       316   297  315    318     310  250         318          224
0.052228       316   297  315    318     310  250         318          224
0.052450       316   297  315    318     310  250         318          224
0.052673       316   297  315    318     310  250         318          224
0.052895       316   297  315    318     310  250         318          224
0.053117       316   297  315    318     310  250         318          224
0.053339       316   297  315    318     310  250         318          224
0.053562       316   297  315    318     310  250         318          224
0.053784       316   297  315    318     310  250         318          224
0.054006       316   297  315    318     310  250         318          224
0.054228       316   297  315    318     310  250         318          224
0.054450       316   297  315    318     310  250         318          224
0.054673       316   297  315    318     310  250         318          224
0.054895       316   297  315    318     310  250         318          224
0.055117       316   297  315    318     310  250         318          224
0.055339       316   297  315    318     310  250         318          224
0.055562       316   297  315    318     310  250         318          224
0.055784       316   297  315    318     310  250         318          224
0.056006       316   297  315    318     310  250         318          224
0.056228       316   297  315    318     310  250         318          224
0.056451       316   297  315    318     310  250         318          224
0.056673       316   297  315    318     310  250         318          224
0.056895       316   297  315    318     310  250         318          224
