Absolute performance profile for SolverTime
Filter: within 1.0% of known optimal value and not failed
            Scp2804s  aecp  aoa  baron  dicopt  sbb  virt. best  virt. worst
20.836089        305   218  284    270     253  188         310          151
20.937211        305   218  284    270     253  188         310          151
21.038333        305   219  284    271     253  188         310          151
21.139454        305   219  284    271     254  188         310          151
21.240576        305   219  284    271     254  188         310          151
21.341698        305   219  284    271     254  188         310          151
21.442820        305   219  284    271     254  188         310          151
21.543942        305   219  284    271     254  188         310          151
21.645063        305   219  284    271     254  188         310          151
21.746185        305   219  284    271     254  188         310          151
21.847307        305   220  284    271     254  188         310          151
21.948429        305   220  284    271     254  188         310          151
22.049551        305   220  284    271     254  188         310          151
22.150672        305   220  284    272     254  188         310          151
22.251794        305   220  284    272     254  188         310          151
22.352916        305   220  284    272     254  188         310          151
22.454038        305   221  284    272     254  188         310          151
22.555159        305   221  284    272     254  188         310          151
22.656281        305   221  284    272     255  188         310          151
22.757403        305   221  284    272     256  189         310          151
22.858525        305   221  284    272     256  189         310          151
22.959647        305   222  284    272     256  189         310          151
23.060768        305   222  284    272     256  189         310          151
23.161890        305   222  284    272     256  189         310          151
23.263012        305   222  284    272     256  189         310          151
23.364134        305   222  284    273     257  189         310          152
23.465256        305   222  284    273     257  189         310          152
23.566377        305   222  284    273     257  189         310          152
23.667499        305   223  284    273     257  189         310          152
23.768621        305   224  284    273     257  189         310          152
23.869743        305   224  284    273     257  189         310          152
23.970865        305   224  284    273     257  189         310          152
24.071986        305   224  284    273     257  189         310          152
24.173108        305   224  284    275     257  189         310          152
24.274230        306   224  284    275     257  189         311          152
24.375352        306   224  284    276     257  189         311          152
24.476473        306   224  284    276     257  189         311          152
24.577595        306   225  284    276     257  189         311          152
24.678717        306   225  284    276     257  189         311          152
24.779839        306   226  284    276     257  189         311          152
24.880961        306   226  284    276     257  189         311          152
24.982082        306   226  284    276     257  189         311          152
25.083204        306   226  284    277     258  189         311          152
25.184326        306   226  284    277     258  189         311          152
25.285448        306   226  284    277     259  189         311          152
25.386570        306   226  284    277     259  189         311          152
25.487691        306   226  285    277     259  189         311          152
25.588813        306   226  285    277     259  189         311          152
25.689935        306   226  285    277     259  189         311          152
25.791057        306   226  285    277     259  189         311          152
25.892179        306   226  285    277     259  189         311          152
25.993300        306   226  285    277     259  189         311          152
26.094422        306   226  285    277     260  189         311          152
26.195544        306   226  285    278     260  189         311          152
26.296666        306   226  285    278     260  189         311          152
26.397788        306   226  285    278     260  189         311          152
26.498909        306   226  285    279     260  189         311          152
26.600031        306   227  285    279     260  189         311          152
26.701153        306   228  285    280     260  189         311          152
26.802275        306   228  285    280     260  189         311          152
26.903396        306   228  285    280     260  189         311          152
27.004518        306   228  285    280     260  189         311          152
27.105640        306   228  285    280     260  189         311          152
27.206762        306   228  285    281     260  190         311          152
27.307884        306   228  285    281     260  190         311          152
27.409005        306   228  285    282     262  190         311          153
27.510127        306   228  285    282     262  190         311          153
27.611249        306   228  285    282     263  190         311          153
27.712371        306   228  285    282     263  190         311          153
27.813493        306   228  285    282     263  190         311          153
27.914614        306   228  285    282     263  190         311          153
28.015736        306   228  285    282     263  191         311          154
28.116858        306   228  285    282     264  191         311          154
28.217980        306   228  285    282     264  191         311          154
28.319102        306   228  285    282     264  191         311          154
28.420223        306   229  285    282     264  191         311          154
28.521345        306   229  285    282     264  192         311          154
28.622467        306   229  285    282     265  192         311          154
28.723589        306   229  285    282     265  192         311          154
28.824711        306   229  285    282     265  192         311          154
28.925832        306   229  285    282     265  192         311          154
29.026954        306   229  285    282     265  192         311          154
29.128076        306   229  285    282     265  192         311          154
29.229198        306   229  285    283     265  192         311          154
29.330319        306   229  285    284     265  192         311          154
29.431441        306   229  285    284     265  192         311          154
29.532563        306   229  285    284     265  192         311          154
29.633685        306   229  285    284     265  192         311          154
29.734807        306   229  285    285     265  192         311          154
29.835928        306   229  285    285     265  192         311          154
29.937050        306   229  285    285     265  192         311          154
30.038172        306   229  285    285     265  192         311          154
30.139294        306   229  285    285     265  192         311          154
30.240416        306   229  285    285     265  192         311          154
30.341537        306   229  285    285     265  192         311          154
30.442659        306   229  285    285     265  192         311          154
30.543781        306   229  285    285     265  192         311          154
30.644903        306   229  285    285     265  192         311          154
30.746025        306   229  285    285     265  192         311          154
30.847146        306   229  285    285     265  192         311          154
30.948268        306   229  285    285     265  192         311          154
31.049390        306   229  285    285     265  192         311          154
31.150512        306   230  285    285     265  192         311          154
31.251634        306   230  285    285     265  192         311          154
31.352755        306   230  285    285     265  192         311          154
31.453877        306   230  285    285     266  192         311          155
31.554999        306   230  285    285     266  192         311          155
31.656121        306   230  285    285     266  192         311          155
31.757242        306   230  285    285     266  192         311          155
31.858364        306   230  285    285     266  192         311          155
31.959486        306   230  285    285     267  192         311          155
32.060608        306   230  285    285     267  192         311          155
32.161730        306   230  285    286     267  192         311          155
32.262851        306   230  285    286     267  192         311          155
32.363973        307   230  285    286     267  192         312          155
32.465095        307   230  285    286     267  192         312          155
32.566217        307   230  285    286     267  192         312          155
32.667339        307   230  285    286     267  192         312          155
32.768460        307   230  285    286     267  192         312          155
32.869582        307   230  285    286     267  192         312          155
32.970704        307   230  285    286     267  192         312          155
33.071826        307   230  285    286     267  192         312          155
33.172948        307   230  285    286     267  192         312          155
33.274069        307   230  285    286     267  192         312          155
33.375191        307   230  285    286     267  192         312          155
33.476313        307   230  285    286     267  192         312          155
33.577435        307   230  285    286     267  192         312          155
33.678557        307   230  285    286     267  192         312          155
33.779678        307   230  285    286     267  192         312          155
33.880800        307   230  285    286     267  192         312          155
33.981922        307   230  285    286     267  192         312          155
34.083044        307   230  285    286     267  192         312          155
34.184165        307   230  285    287     267  192         312          155
34.285287        307   230  286    288     267  192         313          155
34.386409        307   230  286    288     267  192         313          155
34.487531        307   230  286    288     267  192         313          155
34.588653        307   230  286    288     267  192         313          155
34.689774        307   230  286    288     267  192         313          155
34.790896        307   230  286    288     267  192         313          155
34.892018        307   230  286    289     267  192         313          156
34.993140        307   230  286    289     267  192         313          156
35.094262        307   230  286    290     267  192         313          156
35.195383        307   230  286    290     267  192         313          156
35.296505        307   230  286    290     267  192         313          156
35.397627        308   230  286    290     268  192         314          157
35.498749        308   230  287    290     268  192         314          157
35.599871        309   230  288    290     268  192         315          157
35.700992        309   231  288    290     268  192         315          157
35.802114        310   231  288    290     268  192         316          157
35.903236        310   231  288    290     268  192         316          157
36.004358        310   231  288    290     268  193         316          158
36.105479        310   231  288    290     268  193         316          158
36.206601        310   231  288    290     268  193         316          158
36.307723        310   231  288    290     268  193         316          158
36.408845        310   231  288    290     268  193         316          158
36.509967        310   231  288    290     268  193         316          158
36.611088        310   231  288    290     268  193         316          158
36.712210        310   231  288    290     268  194         316          158
36.813332        310   231  288    290     268  194         316          158
36.914454        310   231  288    290     268  194         316          158
37.015576        311   231  288    290     268  194         316          158
37.116697        311   231  288    290     268  194         316          158
37.217819        311   231  288    290     269  194         316          159
37.318941        311   231  288    290     269  194         316          159
37.420063        311   231  288    290     269  194         316          159
37.521185        311   231  288    290     269  194         316          159
37.622306        311   231  288    290     269  194         316          159
37.723428        311   231  288    291     269  194         316          159
37.824550        311   232  289    291     269  194         316          159
37.925672        311   232  289    291     269  194         316          159
38.026794        311   232  289    291     269  194         316          159
38.127915        311   233  289    291     269  194         316          159
38.229037        311   233  289    291     269  194         316          159
38.330159        311   233  289    291     269  194         316          159
38.431281        311   233  289    291     269  194         316          159
38.532402        311   233  289    291     269  194         316          159
38.633524        311   233  289    291     269  194         316          159
38.734646        311   233  289    291     269  194         316          159
38.835768        311   233  289    291     269  194         316          159
38.936890        311   233  289    291     269  194         316          159
