                         Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
                        DualBound                              2238.4       2240.4      2240.63                                         2240.64                                         2533.71                                         2240.44                                          2238.4                                         2332.71              2238.06              3018.98                                            2315.58                                            2508                                         1604.61                                          2238.4                                          2238.4              2238.49                                          2238.4                                             NaN       2238.4       2238.4
                        SolverTime                              6.222         0.39       11.525                                           4.031                                         900.068                                         104.432                                           0.687                                         900.226                1.833              900.101                                            900.098                                         900.301                                          30.662                                          79.113                                         3.77663                 2.54                                         1.33161                                             NaN         8.38     0.515994
                        NumberOfIterations                         58            0            4                                               0                                         1032180                                          363174                                               8                                         1635442                49326                    0                                                  0                                             NaN                                        23411051                                               0                                               0                    0                                             NaN                                             NaN        33584            0
                        NumberOfDomainViolations                    0            0            0                                               0                                               0                                               0                                               0                                               0                    0                    0                                                  0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                             NaN            0            0
                        NumberOfNodes                             NaN          NaN            7                                              57                                           17492                                           24901                                               0                                          202553                  NaN               108262                                              52211                                             NaN                                            2828                                               0                                               0                  NaN                                             NaN                                             NaN         3037         1546
                        Fail                                    False        False        False                                           False                                           False                                           False                                           False                                           False                False                False                                              False                                           False                                            True                                           False                                           False                False                                           False                                            True        False        False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                            Dual bound contradicts best known primal bound                                                                                                                                                                                                             No data.                          
                        Gap                               1.65442e-07  0.000894042        0.001                                        0.001001                                        0.132105                                       0.0009116                                     2.11032e-09                                       0.0426173                    0              1.39108                                          0.0519677                                        0.223399                                               0                                               0                                               0          4.17583e-05                                    -2.20886e-07                                             NaN            0            0
                        PrimalGap                         1.03096e-10            0  1.03043e-10                                     6.73206e-11                                     0.000151941                                    -1.92553e-12                                    -1.92553e-12                                     0.000463495          0.000151941             0.772844                                          0.0169034                                       0.0918876                                        0.394975                                     1.03782e-10                                      1.0368e-10         -2.20546e-07                                    -2.20773e-07                                             inf -2.80716e-07 -2.46462e-07
                        DualGap                           1.65339e-07  0.000894042        0.001                                        0.001001                                        0.131933                                       0.0009116                                     2.11224e-09                                       0.0421342         -0.000151941             0.348726                                          0.0344814                                        0.120444                                       -0.394975                                    -1.03782e-10                                     -1.0368e-10          4.19789e-05                                    -1.13481e-10                                             inf  2.80716e-07  2.46462e-07
rsyn0805m03m            JulianDate                            43394.2          NaN        43360                                         43383.1                                           43363                                         43361.9                                         43361.3                                         43404.2              43359.4              43366.1                                            43389.4                                           43203                                         43373.7                                               0                                               0                  NaN                                           43203                                             NaN      43358.7      43382.1
                        TerminationStatus                           0            0            0                                               0                                               1                                               0                                               0                                               1                    0                    1                                                  1                                               1                                               0                                               0                                               0                    0                                               0                                             NaN            0            0
                        PrimalBound                           3068.93      3068.83      3068.93                                         3068.93                                         3064.83                                         3068.93                                         3068.93                                         2899.58              3068.93              1823.51                                            1823.51                                         2043.55                                         2744.84                                         3068.93                                         3068.93              3068.93                                         3068.93                                             NaN      3068.93      3068.93
                        DualBound                             3068.93      3071.54         3072                                            3072                                         3576.74                                         3071.74                                         3068.93                                         4246.14              3068.93              4660.26                                             3290.9                                         3746.37                                         2744.84                                         3068.93                                         3068.93              3068.95                                         3068.93                                             NaN      3068.93      3070.88
                        SolverTime                              7.078          0.6        11.82                                           6.997                                         900.066                                         684.794                                           1.348                                         900.655                2.134              900.078                                            900.072                                         900.669                                          87.886                                         123.962                                          22.054                 4.04                                         1.67886                                             NaN         9.63     0.635905
                        NumberOfIterations                         64            0            4                                               0                                          664740                                         2704932                                               5                                         1570569                40697                    0                                                  0                                             NaN                                        73587060                                               0                                               0                    0                                             NaN                                             NaN        28436            0
                        NumberOfDomainViolations                    0            0            0                                               0                                               0                                               0                                               0                                               0                    0                    0                                                  0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                             NaN            0            0
                        NumberOfNodes                             NaN          NaN            3                                              79                                           10636                                          117901                                               0                                           93300                  NaN                88012                                              32293                                             NaN                                            2231                                               0                                               0                  NaN                                             NaN                                             NaN          895          130
                        Fail                                    False        False        False                                           False                                           False                                           False                                           False                                           False                False                False                                              False                                           False                                            True                                           False                                           False                False                                           False                                            True        False        False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                            Dual bound contradicts best known primal bound                                                                                                                                                                                                             No data.                          
                        Gap                               1.86273e-07  0.000882564        0.001                                        0.001001                                        0.167026                                     0.000914325                                     1.27464e-09                                        0.464398                    0              1.55565                                           0.804706                                        0.833268                                               0                                               0                                               0          5.91102e-06                                    -1.29094e-07                                             NaN            0  0.000636172
                        PrimalGap                        -5.59282e-11  3.24061e-05 -5.62541e-11                                    -5.59315e-11                                      0.00133758                                    -1.00217e-10                                    -1.00217e-10                                       0.0584062         -5.59282e-11             0.682977                                           0.682977                                        0.501768                                        0.118073                                    -1.05799e-10                                    -5.59341e-11         -1.28787e-07                                    -1.29095e-07                                             inf -1.62611e-07 -2.06684e-07
                        DualGap                           1.86329e-07   0.00085013        0.001                                        0.001001                                        0.165467                                     0.000914325                                     1.37486e-09                                        0.383588          5.59282e-11             0.518527                                          0.0723292                                         0.22074                                       -0.118073                                     1.05799e-10                                     5.59341e-11          6.03981e-06                                     8.64173e-13                                             inf  1.62611e-07  0.000636379
rsyn0805m04m            JulianDate                            43394.2          NaN        43360                                         43383.1                                           43363                                         43361.9                                         43361.3                                         43404.2              43359.4              43366.1                                            43389.4                                           43203                                         43373.7                                               0                                               0                  NaN                                           43203                                         43367.5      43358.7      43382.1
                        TerminationStatus                           0            0            0                                               0                                               1                                               0                                               0                                               1                    0                    1                                                  1                                               1                                               1                                               0                                               0                    0                                               0                                               1            0            0
                        PrimalBound                           7174.22      7174.22      7174.22                                         7174.22                                         7158.22                                         7174.22                                         7174.22                                         5455.02              7174.22              4545.86                                            4545.86                                         4711.66                                          3407.8                                         7026.99                                         7174.22              7174.22                                         7174.22                                         7057.63      7174.22      7174.22
                        DualBound                             7174.22      7174.22      7181.39                                          7181.4                                         8016.08                                         7179.38                                         7174.22                                         9564.79              7174.22              8919.29                                            7833.93                                         8111.22                                         4100.56                                         7028.42                                         7174.22               7174.4                                         7174.71                                         8461.54      7174.22      7174.22
                        SolverTime                              9.921          0.8        3.096                                           5.566                                         900.013                                         271.203                                           1.061                                         900.465                 3.92              900.068                                            900.087                                         900.796                                         900.003                                         418.377                                         18.1881                 7.33                                         1.70527                                         983.782       14.168     0.711507
                        NumberOfIterations                         57            0            4                                               0                                          393712                                         1444071                                               3                                         2381552                27161                    0                                                  0                                             NaN                                       214571070                                               0                                               0                    0                                             NaN                                         1568673        28487            0
                        NumberOfDomainViolations                    0            0            0                                               0                                               0                                               0                                               0                                               0                    0                    0                                                  0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                               0            0            0
                        NumberOfNodes                             NaN          NaN            0                                              39                                            9875                                           33501                                               0                                           84637                  NaN                72974                                              21125                                             NaN                                            6960                                               0                                               0                  NaN                                             NaN                                           61471          662            1
                        Fail                                    False        False        False                                           False                                           False                                           False                                           False                                           False                False                False                                              False                                           False                                            True                                            True                                           False                False                                           False                                           False        False        False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                            Dual bound contradicts best known primal bound  Dual bound contradicts best known primal bound                                                                                                                                                                                               
                        Gap                               9.19954e-08  3.16411e-08        0.001                                        0.001001                                        0.119843                                     0.000718857                                     7.76701e-10                                        0.753394                    0             0.962068                                           0.723311                                        0.721521                                        0.203287                                     0.000203275                                               0          2.48455e-05                                     6.82585e-05                                        0.198921            0            0
                        PrimalGap                        -5.08822e-11            0 -5.09449e-11                                    -5.10202e-11                                      0.00223519                                    -2.78232e-11                                    -2.78232e-11                                         0.31516         -5.09449e-11             0.578187                                           0.578187                                        0.522652                                         1.10523                                       0.0209513                                    -5.09503e-11         -7.23758e-08                                    -7.25537e-08                                       0.0165192 -1.41127e-07 -5.48657e-08
                        DualGap                           9.20463e-08  3.16411e-08        0.001                                        0.001001                                        0.117345                                     0.000718857                                     8.04524e-10                                        0.333217          5.09449e-11             0.243242                                          0.0919565                                        0.130607                                        -0.74957                                      -0.0207438                                     5.09503e-11          2.49179e-05                                     6.83311e-05                                        0.179438  1.41127e-07  5.48657e-08
rsyn0805m               JulianDate                            43394.2          NaN        43360                                         43383.1                                           43363                                         43361.9                                         43361.3                                         43404.1              43359.4              43366.1                                            43389.4                                           43203                                         43373.7                                               0                                               0                  NaN                                           43203                                         43367.4      43358.7      43382.1
                        TerminationStatus                           0            0            0                                               0                                               0                                               0                                               0                                               0                    0                    0                                                  0                                               0                                               0                                               0                                               0                    0                                               0                                               0            0            0
                        PrimalBound                           1296.12      1296.12      1296.12                                         1296.12                                         1296.12                                         1296.12                                         1296.12                                         1740.26              1296.12              1296.12                                            1296.12                                         1296.12                                         848.505                                         1296.12                                         1296.12              1296.12                                         1296.12                                         1296.12      1296.12      1296.12
                        DualBound                             1296.12      1296.99      1297.42                                         1297.42                                         1296.67                                         1296.12                                         1296.12                                         1296.12              1296.12              1297.38                                            1297.39                                         1296.12                                         848.505                                         1296.12                                         1296.12              1296.12                                         1296.12                                         1297.41      1296.12      1296.12
                        SolverTime                              0.766         0.07        0.061                                           0.594                                           29.47                                           0.768                                           0.086                                          14.378                0.237               23.363                                             59.334                                         73.9151                                          17.861                                         1.35061                                        0.160155                  0.8                                        0.213925                                          64.412        1.523     0.209315
                        NumberOfIterations                         33            0            4                                               0                                           64179                                            2480                                               4                                           28438                 2941                    0                                                  0                                             NaN                                         6601084                                               0                                               0                    0                                             NaN                                          258004         1565            0
                        NumberOfDomainViolations                    0            0            0                                               0                                               0                                               0                                               0                                               0                    0                    0                                                  0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                               0            0            0
                        NumberOfNodes                             NaN          NaN            0                                              33                                            2701                                             396                                               0                                            7795                  NaN                13435                                              12725                                             NaN                                            3551                                               0                                               0                  NaN                                             NaN                                           31987           67            1
                        Fail                                    False        False        False                                           False                                           False                                           False                                           False                                            True                False                False                                              False                                           False                                            True                                           False                                           False                False                                           False                                           False        False        False
                        FailReason                                                                                                                                                                                                                                                               Primal bound contradicts best known dual bound                                                                                                                                               Dual bound contradicts best known primal bound                                                                                                                                                                                                                                               
                        Gap                               9.26603e-08  0.000674132        0.001                                        0.001001                                     0.000420919                                     6.65038e-10                                     6.65038e-10                                       -0.342665                    0          0.000971281                                        0.000978561                                               0                                               0                                               0                                               0         -7.32185e-08                                    -7.12842e-08                                     0.000998531            0  8.69739e-09
                        PrimalGap                         8.67436e-11            0  8.67436e-11                                     1.39578e-10                                    -2.39329e-11                                    -2.39329e-11                                    -2.39329e-11                                       -0.342665          8.67436e-11         -2.55964e-10                                        1.41962e-11                                    -1.66397e-08                                        0.527534                                     5.01467e-11                                     5.01474e-11         -7.10273e-08                                    -7.11975e-08                                     7.81179e-11 -4.38846e-08 -1.04564e-07
                        DualGap                           9.25735e-08  0.000674132        0.001                                        0.001001                                     0.000420919                                     6.88971e-10                                     6.88971e-10                                     1.91732e-08         -8.67436e-11          0.000971281                                        0.000978561                                     1.66397e-08                                       -0.527534                                    -5.01467e-11                                    -5.01474e-11         -2.19115e-09                                    -8.67397e-11                                     0.000998531  4.38846e-08  1.13261e-07
rsyn0810m02m            JulianDate                            43394.2          NaN        43360                                         43383.1                                           43363                                         43361.9                                         43361.3                                         43404.2              43359.4              43366.1                                            43389.5                                           43203                                         43373.7                                               0                                               0                  NaN                                           43203                                             NaN      43358.7      43382.1
                        TerminationStatus                           0            0            0                                               0                                               1                                               1                                               0                                               1                    0                    1                                                  1                                               1                                               0                                               0                                               0                    0                                               0                                             NaN            0            0
                        PrimalBound                           1741.39      1741.39      1741.39                                         1741.39                                         1708.69                                         1737.93                                         1741.39                                         1641.63              1740.39              564.379                                            564.379                                         570.196                                         1181.46                                         1741.39                                         1741.39              1741.39                                         1741.39                                             NaN      1741.39      1741.39
                        DualBound                             1741.39      1742.98      1743.13                                         1743.13                                         3364.95                                         1793.78                                         1741.39                                         4281.43              1740.39              3955.11                                            2736.97                                         3148.97                                         1181.46                                         1741.39                                         1741.39              1741.39                                         1741.55                                             NaN      1741.39      1741.39
                        SolverTime                              9.276         0.42       27.855                                           4.987                                         900.046                                         900.135                                           0.886                                         900.897                2.748              900.082                                            900.133                                         900.198                                          30.145                                         162.696                                         13.9713                 2.78                                         1.90549                                             NaN       11.445     0.584087
                        NumberOfIterations                         93            0            4                                               0                                          878009                                         1999705                                               2                                         1486206                53786                    0                                                  0                                             NaN                                        25058077                                               0                                               0                    0                                             NaN                                             NaN        41135            0
                        NumberOfDomainViolations                    0            0            0                                               0                                               0                                               0                                               0                                               0                    0                    0                                                  0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                             NaN            0            0
                        NumberOfNodes                             NaN          NaN            9                                              57                                           19072                                          140986                                               0                                          105329                  NaN               100304                                              39366                                             NaN                                            1765                                               0                                               0                  NaN                                             NaN                                             NaN         3739         1171
                        Fail                                    False        False        False                                           False                                           False                                           False                                           False                                           False                False                False                                              False                                           False                                            True                                           False                                           False                False                                           False                                            True        False        False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                            Dual bound contradicts best known primal bound                                                                                                                                                                                                             No data.                          
