Absolute performance profile for SolverTime
Filter: within 10.0% of known optimal value and not failed
            couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
20.208909             32           83       82     106            61           69          59       39          107         111           22
20.299918             32           83       82     107            61           69          59       39          107         111           22
20.390927             32           83       82     107            61           69          59       39          107         111           22
20.481935             32           83       82     107            61           69          59       39          107         111           22
20.572944             32           83       82     107            61           69          59       39          107         111           22
20.663952             32           84       82     107            61           69          59       39          107         111           22
20.754961             32           84       82     107            61           69          59       39          107         111           22
20.845970             32           84       82     107            61           69          59       39          107         111           22
20.936978             32           85       82     107            61           69          59       39          107         111           22
21.027987             32           85       82     107            61           69          60       39          107         111           22
21.118995             32           85       82     107            61           69          60       39          107         111           22
21.210004             32           85       82     107            61           69          60       39          107         111           22
21.301013             32           85       82     107            61           69          60       39          107         111           22
21.392021             32           85       82     107            61           69          60       39          107         111           22
21.483030             32           85       82     107            61           69          60       39          107         111           22
21.574038             32           85       83     107            61           69          60       39          107         111           22
21.665047             32           85       83     107            61           69          60       39          107         111           22
21.756056             32           85       83     107            61           69          60       39          107         111           22
21.847064             32           85       83     107            61           69          60       39          107         111           22
21.938073             32           85       83     107            61           69          60       39          107         111           22
22.029081             32           85       83     107            61           69          60       39          107         111           22
22.120090             32           85       83     107            61           69          60       39          107         111           22
22.211099             32           86       83     107            61           69          60       39          107         111           22
22.302107             32           86       84     107            61           69          60       39          107         111           22
22.393116             32           86       84     107            62           69          60       39          107         111           22
22.484124             32           86       84     107            62           69          60       39          107         111           22
22.575133             32           86       84     107            62           69          60       39          107         111           22
22.666142             32           86       84     107            62           69          60       39          107         111           22
22.757150             33           86       84     107            62           69          60       39          107         111           22
22.848159             33           86       84     107            62           70          60       39          107         111           22
22.939167             33           86       84     107            62           70          60       39          107         111           22
23.030176             33           86       84     107            62           70          60       39          107         111           22
23.121185             33           86       84     107            62           70          60       39          107         111           22
23.212193             33           86       84     107            62           70          60       39          107         111           22
23.303202             33           86       84     107            62           70          60       39          107         111           22
23.394210             33           87       84     107            62           71          60       39          107         111           22
23.485219             33           87       84     107            62           71          60       39          107         111           22
23.576228             33           87       84     107            63           71          60       39          107         111           22
23.667236             33           87       84     107            63           71          60       39          107         111           22
23.758245             33           87       84     107            63           71          60       39          107         111           22
23.849253             33           87       84     107            63           71          60       39          107         111           22
23.940262             33           87       84     107            63           71          60       39          107         111           22
24.031271             33           87       84     107            63           71          60       39          107         111           22
24.122279             33           87       84     107            63           71          60       39          107         111           22
24.213288             33           87       84     107            63           71          60       39          107         111           22
24.304296             33           87       85     107            63           71          60       39          107         111           22
24.395305             33           87       85     107            63           71          60       39          107         111           22
24.486314             33           87       85     107            64           71          60       39          107         111           22
24.577322             33           87       85     107            64           71          60       39          107         111           22
24.668331             33           87       85     107            64           71          60       39          107         111           22
24.759339             33           87       85     107            64           71          60       39          107         111           22
24.850348             33           87       85     107            64           71          60       39          107         111           22
24.941357             33           87       85     107            64           71          60       39          107         111           22
25.032365             33           87       85     107            64           71          60       39          107         111           22
25.123374             33           87       85     107            64           71          60       39          107         111           22
25.214382             33           87       85     107            64           71          60       39          107         111           22
25.305391             33           87       85     107            64           71          60       39          107         111           22
25.396400             33           87       85     107            64           71          61       39          107         111           22
25.487408             33           87       85     107            64           71          61       39          107         111           22
25.578417             33           87       85     107            64           72          61       39          107         111           22
25.669425             33           87       85     107            64           72          61       39          107         111           22
25.760434             33           87       85     107            64           72          61       39          107         111           22
25.851443             33           87       85     107            64           72          61       39          107         111           22
25.942451             33           87       85     107            64           72          61       39          107         111           22
26.033460             33           87       85     107            64           72          61       39          107         111           22
26.124468             33           87       85     107            64           72          61       39          107         111           22
26.215477             33           87       85     107            64           72          61       39          107         111           22
26.306486             33           87       85     107            64           72          61       39          107         111           22
26.397494             33           87       85     107            64           72          61       39          107         111           22
26.488503             33           87       86     107            64           72          61       39          107         111           22
26.579511             33           87       89     107            64           72          61       39          107         111           22
26.670520             33           88       89     107            64           72          61       39          107         111           22
26.761529             33           88       90     107            64           72          61       39          107         111           22
26.852537             33           88       90     107            64           72          61       39          107         111           22
26.943546             33           88       90     107            64           72          61       39          107         111           22
27.034554             33           88       90     107            64           72          61       39          107         111           22
27.125563             33           88       90     107            64           72          61       39          107         111           22
27.216572             33           88       90     107            64           72          61       39          107         111           22
27.307580             33           88       90     107            64           72          61       39          107         111           22
27.398589             33           88       90     107            64           72          61       39          107         111           22
27.489597             33           88       90     107            64           72          61       39          107         111           22
27.580606             33           88       90     107            64           72          61       39          107         111           22
27.671615             33           88       90     107            64           72          61       39          107         111           22
27.762623             33           88       90     107            64           72          61       39          107         111           22
27.853632             33           88       90     107            64           72          61       39          107         111           22
27.944640             33           88       90     107            64           72          61       39          107         111           22
28.035649             33           88       90     107            65           72          61       39          107         111           22
28.126658             33           88       90     107            65           72          61       39          107         111           22
28.217666             33           88       90     107            65           72          61       39          107         111           22
28.308675             33           88       90     107            65           72          61       39          107         111           22
28.399683             33           88       90     107            65           72          61       39          107         111           22
28.490692             33           88       90     107            65           72          61       39          107         111           22
28.581701             33           88       90     107            65           72          61       39          107         111           22
28.672709             33           88       90     107            65           72          61       39          107         111           22
28.763718             33           88       90     107            65           72          61       39          107         111           22
28.854726             33           88       90     107            65           72          61       39          107         111           22
28.945735             34           88       90     107            65           72          61       39          107         111           22
